,chron1_train,chron1_test,chron5_train,chron5_test,chron10_train,chron10_test,shuffle1_train,shuffle1_test,shuffle5_train,shuffle5_test,shuffle10_train,shuffle10_test,max_test,max_test_idx
10,0.7262525971103856,0.5181413112667091,0.7563103041159468,0.4844048376830045,0.7055935027531642,0.5015913430935711,0.7814165886466553,0.5410566518141311,0.7932960331676293,0.5168682367918523,0.7964614173737722,0.5200509229789942,0.5410566518141311,shuffle1_test
11,0.7093984568987661,0.4842847979474022,0.7513346814964611,0.4624759461193073,0.6527651461193719,0.4496472097498396,0.7940389178927385,0.5067350865939705,0.7724464085746281,0.5195638229634381,0.795100055705532,0.5105837075048107,0.5195638229634381,shuffle5_test
12,0.7775498241500586,0.4990403071017274,0.7120454088808519,0.4779270633397313,0.6347139824742829,0.4670505438259757,0.7146968081593373,0.5316698656429942,0.7978573274234263,0.5348688419705694,0.7888174287113743,0.5156749840051184,0.5348688419705694,shuffle5_test
13,0.7976954670626604,0.5108556832694764,0.682528430364328,0.4808429118773946,0.6431043433119917,0.4859514687100894,0.7566878024987806,0.5191570881226054,0.7990100183769043,0.5185185185185185,0.7977473376664621,0.5319284802043422,0.5319284802043422,shuffle10_test
14,0.7306283407468321,0.4959093769666457,0.6431725931145361,0.4682190056639396,0.6707115219260533,0.4764002517306482,0.789572840887894,0.5217117684078036,0.8015836370602509,0.5229704216488358,0.7942318825324983,0.5147891755821271,0.5229704216488358,shuffle5_test
15,0.7982938705720551,0.4993702770780856,0.6569810464416446,0.4653652392947104,0.6858107386278658,0.4697732997481108,0.7535401307553207,0.5050377833753149,0.79793894993895,0.5214105793450882,0.7956776556776557,0.5182619647355163,0.5214105793450882,shuffle5_test
16,0.7101741284335835,0.5131578947368421,0.7004876421471953,0.4968671679197995,0.657502522972327,0.4862155388471178,0.6477018014777098,0.5332080200501254,0.7923767513262471,0.5426065162907269,0.7915595298820541,0.5482456140350878,0.5482456140350878,shuffle10_test
17,0.7828881430738817,0.527603513174404,0.7132329256508116,0.4924717691342535,0.6923239451499081,0.4918444165621079,0.63205807049582,0.5282308657465495,0.7800181723277979,0.5363864491844417,0.7986267178972006,0.5363864491844417,0.5363864491844417,shuffle5_test
18,0.7801868064513178,0.5157035175879398,0.6789224255137319,0.4855527638190954,0.6278962245316129,0.4767587939698493,0.801439032853047,0.5395728643216079,0.7838477296990565,0.5301507537688442,0.7987345554971609,0.5370603015075377,0.5395728643216079,shuffle1_test
19,0.795870995931074,0.48700063411540906,0.7099429896608368,0.4755865567533291,0.7004233080742096,0.4578313253012048,0.8014992503748126,0.5193405199746354,0.8023027669573041,0.517438173747622,0.800373268250664,0.5256816740646798,0.5256816740646798,shuffle10_test
20,0.6282038505096262,0.5121638924455826,0.7435123311379258,0.5108834827144686,0.6107095687261458,0.4935979513444302,0.7269972501628194,0.5352112676056338,0.8053642037063503,0.5512163892445583,0.8020580248678005,0.5396927016645326,0.5512163892445583,shuffle5_test
21,0.7459661781285231,0.5358295674628792,0.6358260936124612,0.5048418334409296,0.7165161250271596,0.4841833440929632,0.7543478848249588,0.5474499677211104,0.7882154275251639,0.539057456423499,0.7977068976032201,0.5493867010974822,0.5493867010974822,shuffle10_test
22,0.7902204660769611,0.536381197681906,0.7337998667047511,0.5112685125563425,0.6808026521703321,0.5003219575016098,0.6499390090768844,0.5376690276883451,0.8027435827184521,0.5473277527366388,0.8006296120091911,0.5421764327108821,0.5473277527366388,shuffle5_test
23,0.6395693039644426,0.4977198697068404,0.7354816702830234,0.5003257328990228,0.6779911071040715,0.4840390879478828,0.6805027064687282,0.501628664495114,0.8037276781514028,0.5205211726384364,0.7995766129032258,0.5114006514657979,0.5205211726384364,shuffle5_test
24,0.6047294589178357,0.4894736842105264,0.8007431578550276,0.4980263157894737,0.6813255161865919,0.4842105263157895,0.78931726979099,0.5401315789473684,0.8000206193296844,0.5302631578947369,0.791872106684876,0.5243421052631579,0.5401315789473684,shuffle1_test
25,0.7972247606710968,0.504950495049505,0.7455310199789695,0.493069306930693,0.6587936894435145,0.4818481848184818,0.7907325159791849,0.5188118811881188,0.7970417682158164,0.5115511551155115,0.7996538338402434,0.5221122112211221,0.5221122112211221,shuffle10_test
26,0.7723299125807678,0.4852459016393443,0.8023294944660485,0.4531147540983607,0.7111402756044621,0.4636065573770492,0.7991502817672727,0.5029508196721312,0.8028227982359837,0.5042622950819672,0.8002332605640121,0.5127868852459017,0.5127868852459017,shuffle10_test
27,0.7157211546929214,0.4781167108753316,0.764779253660489,0.4754641909814323,0.6813985957793023,0.4840848806366048,0.7623020063357973,0.5059681697612732,0.8049422538605565,0.5079575596816976,0.7956978568732993,0.506631299734748,0.5079575596816976,shuffle5_test
28,0.6757895106306433,0.5049636002647253,0.6728130678236363,0.4910655195234944,0.667406407757285,0.485109199205824,0.6917659852491077,0.514228987425546,0.7456352652095997,0.5327597617471873,0.7918683254649287,0.5340833884844474,0.5340833884844474,shuffle10_test
29,0.7460603410581548,0.5066225165562914,0.7058052123159897,0.4880794701986755,0.6479812150518377,0.4841059602649007,0.7775320770548544,0.5331125827814569,0.8035886907447132,0.5503311258278145,0.800222928051451,0.5344370860927152,0.5503311258278145,shuffle5_test
30,0.800667578850126,0.5145502645502645,0.7241268263957896,0.4966931216931217,0.6637844797702174,0.492063492063492,0.6974102561869006,0.5158730158730159,0.8019121546606476,0.5211640211640212,0.8001101050913774,0.5218253968253969,0.5218253968253969,shuffle10_test
31,0.6657518780667854,0.4735785953177257,0.6325911395073838,0.4749163879598662,0.8033800372711227,0.4675585284280936,0.7230073438774979,0.5063545150501673,0.7903808348191834,0.5010033444816053,0.8009483316025628,0.5070234113712374,0.5070234113712374,shuffle10_test
32,0.6464737402505215,0.4868509777478085,0.7982425692833264,0.4908968307484828,0.7460375135028969,0.4855023600809171,0.7735718427361079,0.5151719487525287,0.8010118505013674,0.5171948752528658,0.8017033412444939,0.5158462575859744,0.5171948752528658,shuffle5_test
33,0.7455720894904019,0.4841108857336038,0.7458753687584223,0.4739688979039892,0.7831058938615798,0.4841108857336038,0.7825186412593206,0.5111561866125761,0.8027453297577383,0.5179175118323192,0.7990182232568106,0.5098039215686274,0.5179175118323192,shuffle5_test
34,0.6540997434970476,0.4949426837491571,0.6427417451759879,0.4989885367498314,0.7739938985760095,0.4969656102494943,0.7881070008434751,0.5360755225893459,0.7910845579902632,0.5293324342548887,0.7957240963972453,0.5387727579231288,0.5387727579231288,shuffle10_test
35,0.7889808250218873,0.4455713319810683,0.7570496756742087,0.4246112237998648,0.7459404863646958,0.4327248140635565,0.7884116930154316,0.4651791751183232,0.8043104851103838,0.4685598377281947,0.801046106160403,0.4563894523326572,0.4685598377281947,shuffle5_test
36,0.7062872405999591,0.4656796769851951,0.6838943608615651,0.4542395693135936,0.7511180809664866,0.4616419919246299,0.7018954181220465,0.4858681022880215,0.7966436416758346,0.490578734858681,0.8002531376508439,0.4952893674293405,0.4952893674293405,shuffle10_test
37,0.6399050449158042,0.4478114478114478,0.7842585264066773,0.4478114478114478,0.6568964186477307,0.4518518518518518,0.7885681105959303,0.4814814814814815,0.7998488950450167,0.4909090909090909,0.801655600420164,0.501010101010101,0.501010101010101,shuffle10_test
38,0.7930059447766025,0.4648359008707301,0.7011759218563599,0.4594775619557937,0.7884223282295915,0.4467515070328199,0.6192723060675229,0.4822505023442733,0.8048480716265801,0.5010046885465506,0.7954554192779423,0.5137307434695244,0.5137307434695244,shuffle10_test
39,0.8087116064147867,0.43460490463215257,0.8027013730488841,0.4209809264305177,0.7542850569423675,0.4189373297002725,0.7452051303830799,0.4550408719346049,0.8057511474559136,0.43869209809264303,0.8020859295615329,0.43869209809264303,0.4550408719346049,shuffle1_test
