,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
102,0.336799642,0.336458969,0.336417348,0.336243997,0.336144684,0.335975841,0.336015804,0.336046156,0.338073353,0.337515108,0.337224096,0.337160075,0.336963333,0.336844718,0.336651685,0.33636987,0.335864689,0.335578167,0.335432001,0.335138045,0.334928046,0.334750975,0.334972396,0.334914869,0.33492427,0.335012622,0.33484253,0.334683623,0.334579267,0.33440183,0.334576136,0.334743678,0.334945201,0.335178707,0.335478995,0.335718088,0.336109462,0.336189947,0.336456372,0.336667329
103,0.338091262,0.33774654,0.337706545,0.337524962,0.337423644,0.337253041,0.337295085,0.337321144,0.339343728,0.338785246,0.338494755,0.338407306,0.33820277,0.338076107,0.337868833,0.337572443,0.337049919,0.336749154,0.336584796,0.336280759,0.336046313,0.335865909,0.33608582,0.336011865,0.336018539,0.336102598,0.33592898,0.335783173,0.335682772,0.335511337,0.335688515,0.335863879,0.336071226,0.336312291,0.336623505,0.33685735,0.337257691,0.337337709,0.337610445,0.337821144
104,0.339375943,0.339030367,0.338986159,0.338800439,0.338699051,0.338523308,0.338558097,0.338578916,0.34060924,0.340047626,0.339755368,0.339650369,0.339434736,0.339295265,0.339074672,0.338753065,0.338220291,0.33790829,0.337733875,0.337413043,0.337159322,0.336976211,0.337185186,0.337098609,0.337105946,0.337183451,0.33700558,0.336870167,0.336780314,0.336614294,0.336795804,0.33697488,0.337182999,0.337427851,0.337755836,0.337991291,0.338402185,0.338482646,0.338758907,0.338970629
105,0.34065454,0.340312195,0.340262472,0.34007311,0.33996815,0.33978581,0.33981918,0.339829533,0.341861992,0.341304693,0.34100544,0.340885115,0.340656159,0.340505686,0.340255968,0.339924752,0.33938325,0.33906484,0.338877788,0.338535115,0.33826403,0.338076212,0.338282453,0.338182286,0.338185707,0.338259295,0.338078546,0.337948734,0.337867439,0.337707755,0.33789025,0.338074937,0.338286068,0.338537945,0.338867167,0.339119992,0.339527279,0.339611705,0.339903437,0.340114642
106,0.341923302,0.341586324,0.341536091,0.341319853,0.341229061,0.341039351,0.341072582,0.341079286,0.343110123,0.342550533,0.342244268,0.34210809,0.341865874,0.341691537,0.341432191,0.341092297,0.340543539,0.340219739,0.340010818,0.339649817,0.339363724,0.339174621,0.339372859,0.339263189,0.339258968,0.339331738,0.339145233,0.33901634,0.338947172,0.338795231,0.338980105,0.339165616,0.339375017,0.339631624,0.339970689,0.340230671,0.340636768,0.340732468,0.34102506,0.341249593
107,0.34318176,0.342849683,0.342803139,0.342564643,0.34247021,0.342281179,0.342306649,0.342316374,0.344351977,0.343790917,0.343477588,0.34331997,0.343059575,0.342871444,0.34260693,0.342255433,0.341701284,0.341367139,0.341129609,0.340757667,0.340461738,0.340265434,0.340451037,0.340333713,0.340327892,0.340395962,0.34020649,0.340079073,0.340022155,0.339879172,0.340061069,0.340252254,0.340459274,0.340717876,0.341058115,0.34133329,0.341734909,0.341839145,0.342143264,0.34237225
108,0.344436198,0.344104671,0.344058409,0.343796353,0.34370093,0.343511854,0.343534744,0.34354035,0.345582515,0.345027033,0.344701256,0.344523005,0.344241205,0.344051092,0.343774565,0.343410427,0.342851098,0.342500107,0.342246391,0.34185723,0.341551396,0.341347944,0.341523884,0.341400504,0.341387696,0.341451655,0.341258292,0.34113609,0.34108793,0.34094979,0.341138873,0.341328743,0.341541315,0.341796829,0.342139166,0.342423033,0.342823697,0.342932964,0.343247429,0.343491879
109,0.345681808,0.345338441,0.345308007,0.345018044,0.344917985,0.344726407,0.344742358,0.344745477,0.346794274,0.346249204,0.345915014,0.345710052,0.345420159,0.345223692,0.344929425,0.344547914,0.343985967,0.343622522,0.343358285,0.342949182,0.342633215,0.342419842,0.342588141,0.342455859,0.342445043,0.342502938,0.342306266,0.342187109,0.342148649,0.342012754,0.342205752,0.342397996,0.342615506,0.342868777,0.343217875,0.343506755,0.343907262,0.344018741,0.344334017,0.344592495
110,0.346920818,0.346565996,0.346532149,0.346230681,0.346128692,0.345934926,0.345943341,0.345939112,0.347994283,0.347447164,0.347106864,0.346895076,0.346593273,0.346381027,0.346067433,0.34568189,0.345114738,0.344736852,0.344459325,0.344035564,0.343714224,0.343488817,0.343649188,0.343504303,0.343491209,0.343543533,0.343342163,0.343234056,0.343199853,0.34306688,0.343262395,0.343458666,0.343679287,0.343933877,0.344284383,0.344583413,0.344988501,0.345099594,0.345416288,0.345685395
111,0.348152676,0.347787406,0.347752777,0.347435796,0.347333777,0.347139052,0.347129569,0.347131652,0.349179634,0.348644408,0.348296482,0.34807562,0.347755411,0.34752989,0.347202693,0.34679735,0.346228715,0.345842311,0.34555202,0.345118994,0.344786894,0.344553487,0.344701213,0.34454748,0.344533663,0.344581653,0.344376261,0.344269318,0.344245313,0.344113672,0.344316389,0.344508513,0.344737474,0.344992989,0.345345285,0.345658061,0.346063605,0.346171018,0.346492505,0.346764348
112,0.349368946,0.348995782,0.348963261,0.348630923,0.348530195,0.348335077,0.348305868,0.348305125,0.350362492,0.349831559,0.349475603,0.349239512,0.348911067,0.348668927,0.34832735,0.347909421,0.347337431,0.34693713,0.346641372,0.346199132,0.345850938,0.345610293,0.345750972,0.345575388,0.345560958,0.345607723,0.34539964,0.345300411,0.345278784,0.345156652,0.34535723,0.345554223,0.345786547,0.346043672,0.346400724,0.346721057,0.347133895,0.347241816,0.347559866,0.347834828
113,0.350572271,0.350195705,0.350160632,0.349815059,0.349713762,0.349512674,0.349475564,0.349465477,0.351529699,0.351006545,0.350641605,0.350398031,0.350051895,0.349803185,0.349442145,0.349011093,0.348435876,0.348028946,0.347726635,0.347268672,0.346914435,0.346660322,0.346789203,0.346598965,0.346586825,0.346633085,0.346415662,0.346320076,0.346306022,0.346185721,0.346395862,0.346590745,0.346828489,0.347084889,0.347450864,0.347772166,0.34819865,0.3483029,0.348624872,0.348899431
114,0.351770736,0.351392277,0.351347943,0.350990871,0.350885408,0.350679695,0.350633667,0.350622382,0.35268633,0.3521735,0.351800696,0.35154361,0.351182337,0.350927913,0.350554381,0.350110784,0.349530332,0.349119469,0.348800882,0.348330395,0.347969151,0.347700339,0.347815156,0.347613065,0.34760573,0.347648042,0.347426762,0.347336114,0.3473265,0.347205318,0.347419872,0.347619496,0.347861713,0.348121924,0.348499619,0.348817476,0.349255488,0.349357726,0.349685056,0.349961692
115,0.352962905,0.352580079,0.352528689,0.352156022,0.3520445,0.351835016,0.351790613,0.351774879,0.353840332,0.353330062,0.352949635,0.352675266,0.352310341,0.352046341,0.35165775,0.351205716,0.350620426,0.350192148,0.34987071,0.349383901,0.349013083,0.348731236,0.348835067,0.34862384,0.348618654,0.348659974,0.348431025,0.348342556,0.348339108,0.348217154,0.348432924,0.348640144,0.348882908,0.349146308,0.349533154,0.349859562,0.350296285,0.350405861,0.3507322,0.351015744
116,0.354144286,0.353759738,0.353697369,0.353317073,0.353200401,0.352987851,0.352941027,0.352912026,0.354982695,0.354482369,0.35409039,0.353805466,0.353437186,0.353159826,0.352758883,0.352287933,0.351695731,0.351256397,0.350927073,0.35042529,0.350046651,0.349754022,0.349844402,0.349632779,0.349629662,0.349670295,0.34943212,0.349342468,0.349347046,0.34922393,0.34944063,0.349647072,0.349900978,0.350163721,0.350560306,0.350887277,0.3513294,0.351445626,0.351773195,0.352056706
117,0.35532297,0.354934037,0.354859236,0.354475572,0.354350435,0.354134466,0.354079453,0.354046334,0.35611907,0.355615624,0.355225738,0.354931849,0.354539593,0.354263028,0.353851142,0.353368621,0.352763418,0.352313703,0.351978467,0.351461999,0.351076249,0.35076629,0.350851963,0.350634956,0.350637071,0.350673052,0.350429585,0.350338759,0.350347155,0.35022644,0.350444509,0.35065093,0.350904721,0.35117587,0.351575319,0.351909527,0.352358059,0.352471281,0.352803257,0.353096699
118,0.356488804,0.35610177,0.356019838,0.355625811,0.355495301,0.355267888,0.35521265,0.355176587,0.357249091,0.356745041,0.356357069,0.35603888,0.355639294,0.355363092,0.35492953,0.354441898,0.353822796,0.353361272,0.353024848,0.352496194,0.352102926,0.351775002,0.351855042,0.351631056,0.351632826,0.351665688,0.351420287,0.351331483,0.351344782,0.351223172,0.351444134,0.351652745,0.351903912,0.35218028,0.352580271,0.3529224,0.353379262,0.353491845,0.353822611,0.354133049
119,0.357648873,0.357259227,0.357176771,0.356773453,0.356636787,0.35640071,0.356338437,0.356298086,0.358365501,0.357864185,0.357482167,0.357140486,0.356729651,0.35645101,0.356002528,0.355507511,0.354873898,0.354407563,0.354070442,0.353526555,0.353119406,0.352779572,0.35284458,0.352619215,0.352616334,0.352650201,0.352403076,0.352313445,0.35233458,0.35221805,0.352431309,0.35264758,0.352901007,0.353180675,0.3535772,0.353929686,0.354389307,0.354508908,0.354837488,0.355158799
120,0.358800358,0.358408665,0.358325432,0.357913311,0.357772292,0.357530712,0.357462863,0.357415491,0.359475799,0.358968958,0.358590209,0.358235808,0.357814604,0.357532209,0.35706937,0.356561158,0.355918244,0.355447078,0.355101342,0.354540925,0.354129123,0.353772992,0.353830664,0.353600611,0.353596811,0.353627776,0.353381045,0.353291533,0.353314824,0.353204874,0.353415551,0.353633837,0.353886789,0.35417612,0.354570661,0.354928781,0.355395183,0.355521117,0.355848238,0.356167202
121,0.359947506,0.35954854,0.359465986,0.359047559,0.358904912,0.358651058,0.358570082,0.358517835,0.360570398,0.360068893,0.359692905,0.359326343,0.358887176,0.358603961,0.358123809,0.357612659,0.356959467,0.356481496,0.356129747,0.355551828,0.355129125,0.354762529,0.35481481,0.354579876,0.354576001,0.354603648,0.354353947,0.354268852,0.354289613,0.354186535,0.354396244,0.354614918,0.354865157,0.355168145,0.355561959,0.355920507,0.356391698,0.356525163,0.35685471,0.357171609
122,0.361092388,0.360685224,0.360598335,0.360172802,0.360030674,0.359759451,0.359672496,0.359614733,0.361663639,0.361161961,0.360785658,0.360401023,0.359958781,0.359673793,0.35917759,0.358659726,0.357992348,0.357513673,0.357150993,0.356560868,0.356122173,0.355748489,0.355794456,0.355555931,0.355550827,0.355575494,0.355323072,0.355235816,0.355261733,0.35516141,0.355369764,0.355592089,0.355839485,0.356156368,0.356550878,0.356907781,0.35738702,0.357523802,0.357856825,0.358175531
123,0.362230873,0.36181559,0.361726718,0.361293965,0.361145645,0.360862605,0.360769032,0.36070552,0.362752035,0.362254086,0.361871346,0.361472919,0.361016259,0.360729382,0.36022514,0.359699739,0.359018132,0.358538907,0.358167219,0.357556716,0.357113301,0.356732148,0.356769172,0.356527184,0.356521467,0.356541039,0.356286388,0.356198002,0.356230835,0.356132437,0.356340448,0.356565824,0.35681312,0.357134966,0.357532267,0.35789055,0.358376932,0.358516057,0.358852891,0.359174471
124,0.363363137,0.362943622,0.362851442,0.36241364,0.362250387,0.361961214,0.361850605,0.361789086,0.363835816,0.363342569,0.362952345,0.362536013,0.362068953,0.361780032,0.361267322,0.36073424,0.360037732,0.359557274,0.359178239,0.358551331,0.358101567,0.357706379,0.357735384,0.357489993,0.357480593,0.357499368,0.357244047,0.357154731,0.357191785,0.357100491,0.357306368,0.357530633,0.357783255,0.358104624,0.358508904,0.358866652,0.359358399,0.359499403,0.359845259,0.360165941
125,0.364480426,0.364058227,0.363964958,0.363517166,0.363350391,0.363046922,0.36292903,0.362867335,0.364910483,0.364427485,0.364025924,0.363592692,0.363112762,0.362823914,0.362301018,0.361758689,0.361052313,0.360570545,0.360182954,0.359540126,0.359082695,0.358674892,0.358697123,0.358450154,0.358439155,0.358453595,0.358198797,0.358109668,0.358149241,0.358063234,0.358267862,0.358490016,0.358748804,0.359071961,0.359484511,0.359841552,0.360338998,0.360480738,0.360834615,0.361152948
126,0.365593997,0.365167624,0.365071731,0.364614209,0.364438656,0.364127219,0.36400206,0.363941866,0.365982135,0.36549882,0.365094783,0.364643803,0.364153013,0.36386088,0.363332924,0.362780706,0.362061746,0.361577607,0.361174839,0.36052298,0.360051013,0.359639258,0.359656012,0.359406088,0.35939318,0.359406867,0.35914985,0.359062752,0.359100223,0.359019566,0.359227727,0.359445815,0.359710461,0.360034649,0.360449301,0.360812029,0.361310699,0.36145734,0.361818151,0.362138776
127,0.366701398,0.366264947,0.366171839,0.365703385,0.365521445,0.365201007,0.365066586,0.365003503,0.367044857,0.366567002,0.366160879,0.365693697,0.365187957,0.364893789,0.364359031,0.363796315,0.363064812,0.362568722,0.36215945,0.361502491,0.361018137,0.360602074,0.360613197,0.360361305,0.360346071,0.360356692,0.36009721,0.360011629,0.360049978,0.359973366,0.360183326,0.360398381,0.360666806,0.360994098,0.361408727,0.361775276,0.362272492,0.362428767,0.362796017,0.363116639
128,0.367801803,0.367355159,0.367261707,0.366785345,0.366597628,0.366268325,0.366127193,0.366057967,0.368106326,0.367633532,0.367217366,0.366737576,0.366217972,0.365922564,0.365371691,0.364807616,0.364065377,0.363555913,0.363137639,0.362478255,0.361981611,0.361562752,0.361567533,0.361311312,0.361293011,0.361296876,0.361034726,0.360957654,0.360995864,0.360921745,0.36113287,0.361344051,0.361619727,0.361951285,0.362366848,0.362733689,0.363231121,0.363393003,0.363764384,0.3640862
129,0.368890737,0.36843811,0.368342372,0.367860912,0.367667867,0.367332633,0.367180482,0.367107027,0.369160095,0.368689207,0.368272439,0.367777683,0.367244042,0.366939671,0.366384013,0.365816028,0.365054493,0.364536397,0.364114986,0.363453731,0.362942442,0.362520514,0.362521093,0.362259355,0.362239588,0.362234945,0.361969349,0.361899269,0.361937834,0.361866815,0.362080318,0.362285121,0.36257125,0.362905375,0.363319845,0.363685632,0.364187101,0.364351566,0.364729247,0.365052926
130,0.369975103,0.36950974,0.36941277,0.368925352,0.368727226,0.368385406,0.368225724,0.368151436,0.370210093,0.369744368,0.369318452,0.368812766,0.368263561,0.367954046,0.367389315,0.366810324,0.366042086,0.365513043,0.365082263,0.364421439,0.363898457,0.363474275,0.363469067,0.363200886,0.363178822,0.363170191,0.362899306,0.36283047,0.362873668,0.362806715,0.363017076,0.363222282,0.363509065,0.363855141,0.364263849,0.364627877,0.365138654,0.365306656,0.365684748,0.366016584
131,0.371052557,0.370578311,0.370474949,0.369975771,0.369775211,0.369431494,0.369263518,0.369178323,0.371257115,0.370794555,0.370363665,0.369842404,0.36927961,0.368966412,0.368380528,0.36779757,0.367024092,0.366483387,0.366048059,0.365385235,0.364853269,0.364427565,0.364410058,0.364138116,0.364110942,0.364096795,0.363822948,0.363760201,0.363804163,0.363738326,0.363950444,0.364155288,0.364443171,0.36479552,0.365204324,0.365567635,0.366087133,0.366259822,0.366637186,0.366971572
132,0.372117626,0.371642341,0.371527755,0.371024124,0.370818831,0.370469288,0.370294219,0.370198924,0.372294597,0.371841277,0.37140513,0.370864132,0.37029314,0.369969087,0.369369553,0.368783027,0.367999818,0.367452252,0.367004766,0.366342347,0.365800882,0.365374625,0.365349121,0.36506874,0.365038102,0.365018633,0.364745334,0.364685387,0.364732759,0.36466585,0.364880362,0.365082186,0.365375447,0.36573018,0.366142901,0.366505965,0.367024499,0.367210116,0.367584693,0.367919691
133,0.373176518,0.372700493,0.372577575,0.372069618,0.371852906,0.371499824,0.371321927,0.371218707,0.373320637,0.372882542,0.372437843,0.371883673,0.37129711,0.370958248,0.370355733,0.369762257,0.368973192,0.368411745,0.367959334,0.367296427,0.366743571,0.366317922,0.3662844,0.36598454,0.365950641,0.365928817,0.3656567,0.3656037,0.365652001,0.365588523,0.365802283,0.366005071,0.366301202,0.366662766,0.367075651,0.367436849,0.367959962,0.368150958,0.368530739,0.368865177
134,0.374229917,0.373753087,0.373623535,0.373106731,0.372884083,0.372525105,0.372343389,0.372234231,0.374345933,0.373913813,0.373467338,0.372899044,0.372290816,0.371944689,0.371336297,0.370740696,0.369941252,0.369369912,0.368909565,0.368244051,0.367683605,0.367257871,0.367201015,0.366897823,0.366861591,0.366836968,0.366563339,0.366509914,0.36656188,0.36650326,0.366717977,0.366919814,0.367221045,0.367589944,0.368003765,0.368361518,0.368890578,0.369089883,0.369465175,0.369807744
135,0.375276157,0.374802827,0.374659109,0.374139187,0.37391301,0.373546364,0.373361765,0.373245555,0.375357819,0.374939219,0.374489993,0.373910272,0.373281482,0.372927085,0.372313146,0.371714762,0.370904371,0.37032215,0.369855369,0.369188814,0.368622717,0.368194595,0.368114328,0.367805861,0.367767616,0.367737488,0.367466857,0.367415096,0.367463211,0.367412107,0.367626224,0.367831586,0.368131317,0.368504136,0.368916641,0.369271701,0.369808142,0.370024001,0.370396913,0.37074479
136,0.376315962,0.375833746,0.375686038,0.375165787,0.374934684,0.374565414,0.374377593,0.374252035,0.376367224,0.37595559,0.375504678,0.374916998,0.37426826,0.373906194,0.373286612,0.372684601,0.371861673,0.371272141,0.370798919,0.370130736,0.369555769,0.369111058,0.369024603,0.36871163,0.368669961,0.368634139,0.368366495,0.368316736,0.368361592,0.368311838,0.368522843,0.368738464,0.369038694,0.369413053,0.369828096,0.370181248,0.370725371,0.370952852,0.37132747,0.371677286
137,0.37735385,0.376861454,0.37670959,0.376187865,0.375947631,0.375574602,0.37538636,0.375257515,0.377368408,0.376966162,0.376515077,0.375912859,0.375248415,0.374884466,0.374255797,0.373650994,0.37281491,0.372220874,0.37173529,0.37106969,0.370477686,0.370026375,0.369932943,0.369604013,0.369565268,0.369528078,0.369260864,0.369213719,0.369255519,0.369205918,0.369417952,0.369635209,0.369942997,0.370320026,0.370731591,0.371084744,0.371634371,0.371878342,0.372249284,0.372603344
138,0.378380479,0.377882839,0.377726803,0.377202316,0.37695725,0.376582998,0.376390438,0.376253673,0.37836628,0.377971962,0.37751977,0.376904155,0.376227514,0.375857398,0.375221772,0.374615519,0.373764702,0.373164674,0.372669602,0.372003778,0.371394439,0.370939888,0.370828105,0.370495101,0.370455838,0.370420877,0.370153941,0.370107395,0.370146039,0.370096558,0.370312352,0.370529707,0.370837883,0.371221015,0.371632651,0.371985463,0.372540156,0.372786532,0.373157797,0.373520875
139,0.379403429,0.378900705,0.378739369,0.378212384,0.377964203,0.37758395,0.37738861,0.377246765,0.37935364,0.378968734,0.378513148,0.377891557,0.377202365,0.376827393,0.376181198,0.375573585,0.374712704,0.374101554,0.373594563,0.372929065,0.372306901,0.371849751,0.371720635,0.371385,0.371343929,0.371310385,0.371045342,0.370999197,0.371033778,0.370983233,0.371199624,0.371421935,0.371730419,0.372114124,0.372530187,0.372880108,0.373435623,0.373686761,0.374062949,0.374427121
140,0.380423814,0.379913731,0.379748738,0.379217683,0.378966853,0.378574809,0.378384446,0.378238848,0.380339587,0.379960977,0.379505857,0.378876423,0.37817521,0.377792698,0.377139337,0.376525495,0.375657007,0.375037166,0.374518515,0.373847306,0.373213368,0.372751382,0.372611103,0.372272095,0.372230496,0.372196673,0.371932343,0.371887662,0.37191803,0.371868494,0.372083989,0.372304871,0.372620704,0.373005802,0.373422873,0.373772471,0.374328253,0.374584837,0.374960052,0.375322936
141,0.381438455,0.380922761,0.380755137,0.380220345,0.379961171,0.379561855,0.379373015,0.379224059,0.381321763,0.380950859,0.380496451,0.379852954,0.379144256,0.37875429,0.378096353,0.377476518,0.376596091,0.375968682,0.375440014,0.374761887,0.374117531,0.373647901,0.373499599,0.373154579,0.373115964,0.37307798,0.372815004,0.37277376,0.372799895,0.372751472,0.372967477,0.373187718,0.3735025,0.373895197,0.374309397,0.374663553,0.375219254,0.375478178,0.37585679,0.376217334
142,0.38245016,0.381929126,0.381751003,0.381213892,0.380954077,0.380545724,0.380355387,0.380205907,0.382301176,0.381929903,0.381472749,0.380824715,0.380109998,0.379713268,0.379046385,0.378423855,0.377531809,0.376892203,0.376354657,0.37567226,0.375017336,0.374540944,0.374386252,0.374036611,0.373998543,0.373957379,0.373694132,0.373656219,0.373679697,0.373628457,0.373846908,0.374066316,0.374381806,0.374779487,0.375195023,0.375551971,0.376107235,0.376367786,0.376748254,0.377108173
143,0.383459222,0.382930621,0.382741268,0.382206927,0.381943115,0.381525182,0.381336475,0.381186361,0.383277147,0.382907438,0.382445747,0.381791729,0.381073189,0.380669133,0.379994829,0.379368988,0.3784593,0.377812784,0.377264381,0.376580599,0.375911783,0.375430532,0.375265615,0.374916469,0.374874493,0.374831281,0.374570656,0.374532589,0.374555353,0.374497711,0.374722228,0.374940363,0.375254949,0.375658678,0.376077021,0.376434398,0.376992328,0.377253729,0.377630003,0.377997608
144,0.384457978,0.38392392,0.383726968,0.383184567,0.382925611,0.382498664,0.38231207,0.382165141,0.384250427,0.38388293,0.38341796,0.38275643,0.38202979,0.38162,0.380941529,0.38031131,0.37938248,0.37872414,0.378168111,0.377482404,0.376801888,0.376315306,0.376141437,0.375789309,0.375745497,0.375702884,0.375445272,0.375406102,0.375424839,0.375364884,0.375594343,0.375812463,0.376125392,0.376533375,0.376956126,0.377310009,0.37787559,0.378135637,0.378508556,0.378877266
145,0.385445769,0.384913238,0.384707228,0.384161425,0.383898144,0.383466862,0.383277741,0.383138272,0.385221264,0.384852403,0.38438657,0.383718614,0.382984539,0.382567875,0.381887883,0.381246646,0.380300987,0.379633909,0.37906977,0.378380668,0.377688817,0.377196219,0.377015054,0.376658967,0.376615317,0.376572329,0.376315548,0.376277426,0.376291886,0.376228437,0.376460008,0.376680185,0.37699461,0.37740557,0.377828263,0.378183755,0.37875617,0.379014742,0.379384895,0.379755044
146,0.386431248,0.38589239,0.385679867,0.385125903,0.384865719,0.384429607,0.38424257,0.384107059,0.386185939,0.385819076,0.385350386,0.384677577,0.383933544,0.383512684,0.382831628,0.38217651,0.381217647,0.380541569,0.379969849,0.379274047,0.378572777,0.378073566,0.377883421,0.377521721,0.377479009,0.377436078,0.377180256,0.377147439,0.377151117,0.377089045,0.37732271,0.377545922,0.377856721,0.378275658,0.3786965,0.379056401,0.379634009,0.37989182,0.380260382,0.380628669
147,0.387411041,0.386862686,0.386645885,0.386089448,0.385829793,0.385387242,0.385200645,0.385068915,0.387144347,0.386783647,0.386312444,0.385633695,0.384880158,0.384455777,0.383764843,0.383105074,0.382129394,0.381443187,0.380865822,0.380159364,0.379452935,0.378949187,0.378749964,0.37838081,0.378338345,0.378295286,0.378043677,0.378009009,0.378007927,0.377944713,0.378182678,0.378406098,0.378717484,0.379141315,0.379563332,0.37992108,0.380507223,0.38076612,0.381131272,0.381501669
148,0.388384881,0.387829794,0.387610901,0.387051617,0.386789774,0.386344111,0.386156252,0.386027004,0.388099796,0.38774013,0.387271525,0.386586997,0.385823688,0.385396591,0.384695198,0.384025931,0.383036217,0.382339182,0.381753567,0.381038324,0.380329427,0.379819512,0.379614307,0.379239252,0.379195673,0.37915184,0.378901911,0.378866422,0.37886171,0.378792196,0.379034487,0.379258342,0.379567961,0.379999936,0.380425129,0.380780577,0.381375318,0.381637581,0.382000303,0.382370689
149,0.389355446,0.38879501,0.388570157,0.388009846,0.387747265,0.387297941,0.387108663,0.386979883,0.389052638,0.38869503,0.388223232,0.387536316,0.386765701,0.38633322,0.385621246,0.384941445,0.383940067,0.383232395,0.382633611,0.38191619,0.381204523,0.380687838,0.380477031,0.38009436,0.38004796,0.380005009,0.379757492,0.379723033,0.379712125,0.379636943,0.37987737,0.380109052,0.380415953,0.380857083,0.381284258,0.381639144,0.382241433,0.382507914,0.382866281,0.383237902
150,0.390324019,0.389758722,0.389527149,0.388965077,0.388700559,0.388250818,0.388059745,0.387932271,0.39000353,0.389646346,0.389174007,0.388481558,0.387703786,0.387265808,0.386541603,0.385853787,0.384839598,0.384123578,0.383510943,0.382791843,0.38207501,0.381552256,0.381335516,0.380944031,0.380896293,0.380852588,0.380605819,0.380575857,0.380560855,0.380478402,0.380717501,0.380956217,0.381260724,0.381706254,0.382140343,0.382493228,0.383105732,0.383373359,0.383729751,0.384103516
151,0.391290254,0.390718268,0.390479968,0.389914013,0.389650036,0.389192749,0.389007873,0.388877066,0.390947286,0.39059465,0.390121065,0.389424256,0.388636797,0.38819441,0.387456799,0.386761583,0.385731436,0.385008419,0.384387849,0.38366363,0.382942325,0.382412907,0.382189365,0.381788939,0.381739371,0.381697265,0.381448558,0.38142167,0.381402714,0.381317251,0.381556015,0.381796785,0.382103457,0.382550628,0.382989258,0.383344436,0.383960835,0.384229903,0.384590273,0.384963428
152,0.392254114,0.391672342,0.391426987,0.390856465,0.390595424,0.390134333,0.389946528,0.389816507,0.391887646,0.391535837,0.391063804,0.390360382,0.389562995,0.389119205,0.388370201,0.387664044,0.386622152,0.385888188,0.385259908,0.384533259,0.383806717,0.383271025,0.383040074,0.382632288,0.382580508,0.382536969,0.382288847,0.382264953,0.382243721,0.382153946,0.382392082,0.382636129,0.382940639,0.383393168,0.383834135,0.384187082,0.384811138,0.385083295,0.385439557,0.385817734
153,0.393215009,0.392622249,0.392370125,0.391794597,0.391536798,0.391069238,0.390882814,0.390753073,0.39282697,0.392471811,0.392000271,0.391293838,0.390486831,0.390038067,0.389272144,0.388565401,0.387508086,0.386766144,0.386129368,0.38540151,0.384670366,0.384124577,0.383889195,0.383475381,0.383418917,0.383371711,0.38312383,0.383104846,0.383084089,0.382990557,0.383226087,0.383471008,0.383776531,0.384231123,0.384674795,0.385024672,0.38565966,0.385934116,0.38628681,0.386665059
154,0.394171387,0.393571342,0.393311288,0.392731208,0.392471447,0.391999069,0.39181501,0.391687845,0.393761666,0.393406694,0.392936205,0.392220438,0.391405113,0.390955892,0.390172356,0.389457588,0.388393206,0.387641085,0.386998583,0.386266376,0.385531479,0.384976795,0.384734999,0.384315943,0.384253308,0.384204567,0.383952366,0.383937665,0.383918417,0.383822849,0.384057076,0.384304545,0.384608832,0.385068361,0.385511856,0.385860924,0.386505576,0.386779758,0.38713286,0.387507823
155,0.395123934,0.394516981,0.394243962,0.393663768,0.393405037,0.392923781,0.392746167,0.392613933,0.394694568,0.394340873,0.393871124,0.393140696,0.392321687,0.391868367,0.391066154,0.390349671,0.389275463,0.388513872,0.387864194,0.387129087,0.386389234,0.385826408,0.385578616,0.385153714,0.385086418,0.385034845,0.384777196,0.384766051,0.384748225,0.384652205,0.384887847,0.385136495,0.385438288,0.385901922,0.386345636,0.386695786,0.387342028,0.387621604,0.387973453,0.388349785
156,0.396070921,0.395456272,0.395172742,0.394590405,0.394330936,0.393845831,0.393673212,0.393536568,0.395619215,0.395270714,0.394802743,0.394060295,0.393228077,0.392772029,0.391957972,0.391237597,0.390152597,0.389382802,0.3887282,0.387988577,0.387245495,0.386671054,0.386420705,0.385985543,0.385912567,0.385863475,0.385599471,0.385587147,0.385569893,0.385475989,0.385714438,0.385964882,0.386266128,0.386733562,0.387175821,0.387529059,0.388176156,0.388456571,0.388813073,0.389188707
157,0.397010312,0.396389845,0.396099739,0.395515654,0.395255285,0.394765327,0.394597292,0.394456472,0.396535681,0.396194685,0.39572459,0.394975187,0.394129616,0.393670696,0.392844365,0.392122444,0.391027836,0.390250416,0.389587854,0.388844004,0.388096934,0.387512729,0.387258425,0.386816796,0.386738383,0.386687169,0.38641842,0.386406904,0.386390632,0.386294372,0.386535279,0.38679103,0.387091777,0.387563856,0.38800417,0.388357977,0.389005734,0.389288899,0.389641995,0.390018869
158,0.397946676,0.397320189,0.397023067,0.396435765,0.396175275,0.395681507,0.395519285,0.395372551,0.397450413,0.39711271,0.396642109,0.395881224,0.395026292,0.39456489,0.393728168,0.39300391,0.391903016,0.391115599,0.390442696,0.389698004,0.388947101,0.388352642,0.388092281,0.387644585,0.387560085,0.387509304,0.387236156,0.387224391,0.387208242,0.387109162,0.387352063,0.387612668,0.387912367,0.388389933,0.388830652,0.38918585,0.389834043,0.390118314,0.390468679,0.390848517
