,chron1_train,chron1_test,chron5_train,chron5_test,chron10_train,chron10_test,shuffle1_train,shuffle1_test,shuffle5_train,shuffle5_test,shuffle10_train,shuffle10_test,max_test,max_test_idx
20,0.7742785956964893,0.5377720870678617,0.7063698860631701,0.5224071702944942,0.6887694083634057,0.5275288092189501,0.6417161154931615,0.5179257362355953,0.7616883426230289,0.5486555697823303,0.7418995896200412,0.5268886043533931,0.5486555697823303,shuffle5_test
21,0.6968297632468997,0.5255003227888959,0.7924241264495389,0.5119431891542929,0.6886322955789387,0.5054874112330536,0.6891408705676793,0.5125887669464171,0.7351933895587663,0.5235635894125242,0.7131894045658759,0.5190445448676565,0.5255003227888959,chron1_test
22,0.6613084280005388,0.5569864777849324,0.6929543939826717,0.527366387636832,0.7381187711061692,0.5312298776561494,0.7259713701431493,0.5408886027044431,0.769865938571712,0.5460399227301996,0.7861242420868297,0.5441081777205409,0.5569864777849324,chron1_test
23,0.6801974619697905,0.5530944625407166,0.6839177934223367,0.5602605863192183,0.7305391062024875,0.5557003257328991,0.7145524054522393,0.5550488599348534,0.7003650527821161,0.5589576547231271,0.7414818548387097,0.5543973941368078,0.5602605863192183,chron5_test
24,0.7582097528390114,0.5552631578947368,0.7255691570628289,0.5480263157894737,0.6663675758348203,0.5348684210526315,0.6135940989616236,0.5421052631578948,0.6821905226062833,0.5513157894736842,0.7057128224696987,0.5447368421052632,0.5552631578947368,chron1_test
25,0.6856828526053358,0.5023102310231023,0.7489390866756798,0.4759075907590759,0.7063359204585806,0.4877887788778878,0.6682978289584497,0.4831683168316832,0.7016649391638886,0.5036303630363036,0.8248759404514167,0.4904290429042904,0.5036303630363036,shuffle5_test
26,0.6998753679297818,0.5160655737704918,0.7606565958719713,0.5173770491803279,0.6927161677855737,0.5075409836065574,0.7747098415390323,0.5219672131147541,0.794849370127091,0.5219672131147541,0.7347907134384003,0.5350819672131147,0.5350819672131147,shuffle10_test
27,0.7232594184264756,0.5517241379310345,0.7168694324729361,0.5550397877984085,0.7131191176913728,0.5649867374005305,0.7625747976064766,0.5663129973474801,0.7631481378492112,0.5510610079575596,0.765298826146543,0.5755968169761273,0.5755968169761273,shuffle10_test
28,0.6366452269596272,0.5354070152217075,0.6774669039937702,0.5413633355393779,0.7458389563652722,0.5102581072137657,0.7645294535504749,0.5261416280608868,0.7499307184953905,0.5314361350099271,0.6934588319130616,0.5248180013236268,0.5413633355393779,chron5_test
29,0.6940096195889812,0.5112582781456954,0.6511239171792172,0.5013245033112583,0.685153125186556,0.5152317880794702,0.8261021571163863,0.5165562913907285,0.7592226037801858,0.509271523178808,0.7229181873779321,0.5105960264900662,0.5165562913907285,shuffle1_test
30,0.769999041335855,0.582010582010582,0.7208236722976703,0.5608465608465608,0.6813945426632991,0.5482804232804233,0.7236648402860653,0.5648148148148148,0.7580261866094121,0.578042328042328,0.7334178783142125,0.5582010582010583,0.582010582010582,chron1_test
31,0.6226149637413696,0.5424749163879599,0.6998010834990971,0.5364548494983278,0.7900492018260878,0.5324414715719064,0.7813503706661574,0.5525083612040134,0.7476249257074933,0.5672240802675586,0.7392479965515214,0.5652173913043478,0.5672240802675586,shuffle5_test
32,0.7560055055878254,0.5475387727579232,0.7388425071703904,0.5482130815913688,0.6989983305509182,0.5569790964261632,0.7973448953276042,0.5421443020903574,0.7729079307201459,0.5367498314227916,0.7883227362848799,0.5468644639244774,0.5569790964261632,chron10_test
33,0.7942273166689684,0.5064232589587561,0.72702771606512,0.5138607167004733,0.6882758620689655,0.5010141987829615,0.707168254625794,0.5165652467883706,0.7268578700968138,0.5104800540906017,0.7408615870109378,0.5057471264367817,0.5165652467883706,shuffle1_test
34,0.7857942123293566,0.5603506405933918,0.7390495380202944,0.5414699932569117,0.6894998976598212,0.5407956844234659,0.641041089287866,0.5576534052596089,0.7872768646365013,0.550236008091706,0.763475118748118,0.5441672285906946,0.5603506405933918,chron1_test
35,0.760475855320756,0.5693035835023664,0.7421406406904475,0.5591615956727518,0.7497572061222905,0.5645706558485463,0.7441251695075269,0.5665990534144693,0.7107689804183919,0.5747126436781609,0.7044362650135606,0.5794455713319809,0.5794455713319809,shuffle10_test
36,0.8260735566057119,0.5578734858681023,0.6988310423205975,0.5551816958277255,0.7713403419101276,0.5296096904441454,0.7843298404218889,0.5437415881561238,0.7269194005085938,0.5464333781965006,0.7229881836890465,0.5417227456258412,0.5578734858681023,chron1_test
37,0.6995337637052976,0.501010101010101,0.7656047632752914,0.5030303030303029,0.7081853967273851,0.4936026936026936,0.8080026641391501,0.5158249158249159,0.7223896169309504,0.509090909090909,0.7536451155932892,0.492929292929293,0.5158249158249159,shuffle1_test
38,0.7414448021530652,0.4829202947086403,0.7442123296886632,0.4916275954454119,0.7204739555281988,0.4956463496316142,0.8017068102067931,0.4936369725385131,0.6837090798173451,0.4989953114534494,0.7083028951516782,0.4862692565304755,0.4989953114534494,shuffle5_test
39,0.7154542674639848,0.5429155313351499,0.7408381412406637,0.5504087193460491,0.7293416158595039,0.5442779291553134,0.7128174636880998,0.5510899182561307,0.7576877309450742,0.555858310626703,0.7658985026553423,0.5606267029972752,0.5606267029972752,shuffle10_test
