,bagging_fraction,bagging_freq,boosting_type,feature_fraction,lambda_l1,lambda_l2,learning_rate,max_bin,metric,min_data_in_leaf,min_gain_to_split,num_boost_round,num_class,num_leaves,num_threads,objective,reduced_dimension,loss,accuracy_score_train,accuracy_score_valid,accuracy_score_test,precision_score_test,recall_score_test,f1_score_test,status
364,0.274362292,4,gbdt,0.3,5,270,0.093994914,63,multi_error,2400,0.5,1000,3,95,12,multiclass,0.731735168,-0.513559171,0.570053941,0.516315462,0.513559171,0.513559171,0.513559171,0.513559171,ok
395,0.356774379,2,gbdt,0.3,5,400,0.088314037,255,multi_error,1800,1.8,1000,3,80,12,multiclass,0.704120645,-0.516285824,0.569955148,0.513796272,0.516285824,0.516285824,0.516285824,0.516285824,ok
392,0.312673767,4,gbdt,0.3,5,400,0.09688175,255,multi_error,2400,0.5,1000,3,80,12,multiclass,0.712988051,-0.512225482,0.569856355,0.516374737,0.512225482,0.512225482,0.512225482,0.512225482,ok
430,0.294203487,4,gbdt,0.3,5,270,0.092711829,63,multi_error,1800,1,1000,3,65,12,multiclass,0.692045159,-0.51670075,0.569441426,0.513677721,0.51670075,0.51670075,0.51670075,0.51670075,ok
408,0.36039643,3,gbdt,0.3,3,400,0.096599965,63,multi_error,3200,1,1000,3,80,12,multiclass,0.723681598,-0.515574524,0.568166999,0.514329747,0.515574524,0.515574524,0.515574524,0.515574524,ok
302,0.269041179,4,gbdt,0.3,5,270,0.091087768,127,multi_error,2400,0.7,1000,3,65,12,multiclass,0.706060692,-0.505349575,0.565875007,0.5168193,0.505349575,0.505349575,0.505349575,0.505349575,ok
351,0.251753332,3,gbdt,0.3,15,540,0.09506245,127,multi_error,1800,0.5,1000,3,120,12,multiclass,0.727923834,-0.516878575,0.565371164,0.514922498,0.516878575,0.516878575,0.516878575,0.516878575,ok
440,0.349334651,2,gbdt,0.3,5,800,0.084316334,255,multi_error,2400,1.2,1000,3,50,12,multiclass,0.724933499,-0.508431878,0.563889273,0.521057467,0.508431878,0.508431878,0.508431878,0.508431878,ok
435,0.240122371,5,gbdt,0.3,15,400,0.082347814,255,multi_error,1800,0.6,1000,3,60,12,multiclass,0.741004804,-0.518775377,0.563494102,0.513588809,0.518775377,0.518775377,0.518775377,0.518775377,ok
396,0.351399783,4,gbdt,0.3,5,800,0.095753029,255,multi_error,3200,1.2,1000,3,90,12,multiclass,0.733604671,-0.514477935,0.562012211,0.512877508,0.514477935,0.514477935,0.514477935,0.514477935,ok
401,0.34511104,2,gbdt,0.3,7,800,0.07576902,255,multi_error,3200,0.6,1000,3,80,12,multiclass,0.739120653,-0.511988382,0.554602754,0.508876441,0.511988382,0.511988382,0.511988382,0.511988382,ok
415,0.284870078,4,gbdt,0.3,5,400,0.094631797,255,multi_error,1800,1.8,1000,3,65,12,multiclass,0.68941261,-0.503334222,0.554227342,0.509647017,0.503334222,0.503334222,0.503334222,0.503334222,ok
390,0.334129129,4,gbdt,0.3,5,400,0.098512991,255,multi_error,3200,3.2,1000,3,85,12,multiclass,0.745678479,-0.514270472,0.546491869,0.511869832,0.514270472,0.514270472,0.514270472,0.514270472,ok
318,0.305281412,4,gbdt,0.3,5,540,0.097727499,127,multi_error,3200,1.2,1000,3,95,12,multiclass,0.694031894,-0.510654693,0.545326115,0.503838061,0.510654693,0.510654693,0.510654693,0.510654693,ok
399,0.326265454,5,gbdt,0.3,7,270,0.082060716,255,multi_error,1800,3.2,1000,3,75,12,multiclass,0.706942167,-0.513410984,0.544585169,0.508876441,0.513410984,0.513410984,0.513410984,0.513410984,ok
338,0.323611176,5,gbdt,0.3,7,540,0.093569705,63,multi_error,3200,1.8,1000,3,110,12,multiclass,0.693594459,-0.505586675,0.536642232,0.510476868,0.505586675,0.505586675,0.505586675,0.505586675,ok
393,0.318060155,5,gbdt,0.3,5,270,0.079805223,255,multi_error,1800,6.4,1000,3,85,12,multiclass,0.741887093,-0.505082837,0.52658513,0.509558104,0.505082837,0.505082837,0.505082837,0.505082837,ok
425,0.386392749,4,gbdt,0.3,7,400,0.088684527,127,multi_error,1800,6.4,1000,3,85,12,multiclass,0.731083042,-0.504727187,0.525014325,0.506712901,0.504727187,0.504727187,0.504727187,0.504727187,ok
305,0.204129105,2,gbdt,0.3,5,540,0.08397464,127,multi_error,3200,1,1000,3,90,12,multiclass,0.66549362,-0.492012685,0.515046136,0.49651759,0.492012685,0.492012685,0.492012685,0.492012685,ok
487,0.388953044,5,gbdt,0.4,3,270,0.087594888,127,multi_error,1800,0.6,1000,3,75,12,multiclass,0.741400087,-0.529118876,0.636185809,0.527518449,0.529118876,0.529118876,0.529118876,0.529118876,ok
463,0.397289933,4,gbdt,0.4,3,400,0.089773079,127,multi_error,1800,0.6,1000,3,75,12,multiclass,0.748478816,-0.5278741,0.635484381,0.528496488,0.5278741,0.5278741,0.5278741,0.5278741,ok
371,0.394129075,4,gbdt,0.4,3,400,0.090771017,127,multi_error,1800,0.6,1000,3,60,12,multiclass,0.737839545,-0.526984974,0.63262927,0.523487745,0.526984974,0.526984974,0.526984974,0.526984974,ok
449,0.399110486,4,gbdt,0.4,3,400,0.090615452,127,multi_error,1800,0.6,1000,3,75,12,multiclass,0.746051897,-0.531460241,0.632303254,0.530541478,0.531460241,0.531460241,0.531460241,0.531460241,ok
355,0.399611677,4,gbdt,0.4,3,400,0.088377437,127,multi_error,1800,0.6,1000,3,115,12,multiclass,0.743798341,-0.52618476,0.630268124,0.527162799,0.52618476,0.52618476,0.52618476,0.52618476,ok
446,0.388395681,4,gbdt,0.4,3,400,0.093030433,127,multi_error,1800,0.6,1000,3,65,12,multiclass,0.739608251,-0.529029964,0.629734643,0.523487745,0.529029964,0.529029964,0.529029964,0.529029964,ok
450,0.399688307,4,gbdt,0.4,3,400,0.091840487,127,multi_error,1800,0.6,1000,3,70,12,multiclass,0.740332854,-0.526273673,0.629705005,0.523635933,0.526273673,0.526273673,0.526273673,0.526273673,ok
445,0.39407654,4,gbdt,0.4,3,400,0.090616264,127,multi_error,1800,0.6,1000,3,55,12,multiclass,0.737994521,-0.527725912,0.629537057,0.527133161,0.527725912,0.527725912,0.527725912,0.527725912,ok
372,0.391069098,4,gbdt,0.4,3,400,0.090838974,127,multi_error,1800,0.6,1000,3,60,12,multiclass,0.74149411,-0.52366557,0.629329592,0.529444889,0.52366557,0.52366557,0.52366557,0.52366557,ok
452,0.391471144,4,gbdt,0.4,3,400,0.089751709,127,multi_error,1800,0.6,1000,3,65,12,multiclass,0.730409151,-0.527903737,0.629211041,0.526451498,0.527903737,0.527903737,0.527903737,0.527903737,ok
448,0.380259368,4,gbdt,0.4,3,400,0.093112732,127,multi_error,1800,0.6,1000,3,60,12,multiclass,0.733453622,-0.524732521,0.628934421,0.528555763,0.524732521,0.524732521,0.524732521,0.524732521,ok
451,0.39315079,4,gbdt,0.4,3,400,0.090735493,127,multi_error,1800,0.6,1000,3,55,12,multiclass,0.730119746,-0.530986041,0.628608405,0.525799472,0.530986041,0.530986041,0.530986041,0.530986041,ok
453,0.385751427,4,gbdt,0.4,3,400,0.091385647,127,multi_error,1800,0.6,1000,3,70,12,multiclass,0.728108787,-0.524436146,0.627245065,0.526955336,0.524436146,0.524436146,0.524436146,0.524436146,ok
369,0.388074029,4,gbdt,0.4,3,400,0.092808862,127,multi_error,1800,0.6,1000,3,75,12,multiclass,0.745295965,-0.530185827,0.626869653,0.529355976,0.530185827,0.530185827,0.530185827,0.530185827,ok
370,0.383290905,4,gbdt,0.4,3,400,0.0928611,127,multi_error,1800,0.6,1000,3,55,12,multiclass,0.742999558,-0.522391156,0.62677086,0.529178151,0.522391156,0.522391156,0.522391156,0.522391156,ok
477,0.384059888,4,gbdt,0.4,7,400,0.093456431,127,multi_error,1800,0.6,1000,3,55,12,multiclass,0.745305025,-0.526125485,0.626563395,0.530126552,0.526125485,0.526125485,0.526125485,0.526125485,ok
458,0.381437563,4,gbdt,0.4,3,400,0.092432152,127,multi_error,1800,0.7,1000,3,50,12,multiclass,0.742251234,-0.522183693,0.62582245,0.524939984,0.522183693,0.522183693,0.522183693,0.522183693,ok
456,0.370860973,4,gbdt,0.4,3,400,0.090376153,127,multi_error,1800,0.5,1000,3,50,12,multiclass,0.748677323,-0.527251712,0.624518385,0.526006935,0.527251712,0.527251712,0.527251712,0.527251712,ok
447,0.388819426,4,gbdt,0.4,3,400,0.094198158,127,multi_error,1800,0.6,1000,3,65,12,multiclass,0.738922224,-0.520375804,0.624429472,0.527607362,0.520375804,0.520375804,0.520375804,0.520375804,ok
482,0.377493003,4,gbdt,0.4,3,400,0.096433499,127,multi_error,1800,0.7,1000,3,85,12,multiclass,0.705515986,-0.523635933,0.621742309,0.523043182,0.523635933,0.523635933,0.523635933,0.523635933,ok
455,0.382289803,4,gbdt,0.4,3,400,0.092605475,127,multi_error,1800,0.6,1000,3,55,12,multiclass,0.747782526,-0.530215465,0.621702792,0.527310987,0.530215465,0.530215465,0.530215465,0.530215465,ok
454,0.399155243,4,gbdt,0.4,3,400,0.088619551,127,multi_error,1800,0.6,1000,3,75,12,multiclass,0.712184195,-0.524169408,0.620971726,0.525740197,0.524169408,0.524169408,0.524169408,0.524169408,ok
387,0.395773638,5,gbdt,0.4,3,270,0.083417873,127,multi_error,1800,1,1000,3,70,12,multiclass,0.727501477,-0.519901603,0.619875126,0.525918023,0.519901603,0.519901603,0.519901603,0.519901603,ok
470,0.379003627,4,gbdt,0.4,3,400,0.094258872,127,multi_error,1800,0.7,1000,3,80,12,multiclass,0.723368675,-0.524791796,0.61872913,0.526955336,0.524791796,0.524791796,0.524791796,0.524791796,ok
367,0.348083044,4,gbdt,0.4,3,400,0.092818787,127,multi_error,1800,0.6,1000,3,80,12,multiclass,0.744678653,-0.524554696,0.618650096,0.526155123,0.524554696,0.524554696,0.524554696,0.524554696,ok
368,0.348273309,4,gbdt,0.4,3,400,0.095839404,127,multi_error,1800,0.6,1000,3,70,12,multiclass,0.746614552,-0.521857681,0.617691806,0.526866424,0.521857681,0.521857681,0.521857681,0.521857681,ok
439,0.383992802,4,gbdt,0.4,7,400,0.091118589,127,multi_error,1800,0.6,1000,3,105,12,multiclass,0.728720583,-0.523072819,0.617494221,0.525384547,0.523072819,0.523072819,0.523072819,0.523072819,ok
499,0.343000725,4,gbdt,0.4,3,400,0.092800057,127,multi_error,1800,0.6,1000,3,100,12,multiclass,0.740201026,-0.523635933,0.616298828,0.522420794,0.523635933,0.523635933,0.523635933,0.523635933,ok
441,0.396146935,4,gbdt,0.4,3,400,0.093633384,127,multi_error,1800,1,1000,3,70,12,multiclass,0.717618482,-0.52319137,0.6155974,0.522213331,0.52319137,0.52319137,0.52319137,0.52319137,ok
460,0.3679795,4,gbdt,0.4,3,400,0.087258536,127,multi_error,1800,0.6,1000,3,55,12,multiclass,0.73453329,-0.522894994,0.614441525,0.527222074,0.522894994,0.522894994,0.522894994,0.522894994,ok
365,0.326530205,4,gbdt,0.4,3,400,0.095990404,127,multi_error,1800,0.6,1000,3,75,12,multiclass,0.749506393,-0.524110133,0.613325166,0.529089239,0.524110133,0.524110133,0.524110133,0.524110133,ok
358,0.331385976,4,gbdt,0.4,3,400,0.09350166,127,multi_error,1800,0.6,1000,3,80,12,multiclass,0.748066653,-0.523576657,0.612979392,0.524643609,0.523576657,0.523576657,0.523576657,0.523576657,ok
462,0.3764209,4,gbdt,0.4,3,400,0.086378468,127,multi_error,1800,1,1000,3,50,12,multiclass,0.736190373,-0.525384547,0.611299915,0.523250645,0.525384547,0.525384547,0.525384547,0.525384547,ok
373,0.373838103,2,gbdt,0.4,3,800,0.087726639,127,multi_error,1800,0.6,1000,3,50,12,multiclass,0.735681655,-0.527073886,0.599741163,0.521205655,0.527073886,0.527073886,0.527073886,0.527073886,ok
489,0.384409046,4,gbdt,0.4,3,400,0.094023547,127,multi_error,1800,0.6,1000,3,55,12,multiclass,0.738749706,-0.518182626,0.599286716,0.524821434,0.518182626,0.518182626,0.518182626,0.518182626,ok
366,0.300648575,4,gbdt,0.4,3,400,0.098927223,127,multi_error,1800,0.6,1000,3,75,12,multiclass,0.749762513,-0.521531668,0.599049614,0.519486678,0.521531668,0.521531668,0.521531668,0.521531668,ok
374,0.374447631,2,gbdt,0.4,3,800,0.084099172,127,multi_error,1800,0.6,1000,3,50,12,multiclass,0.720958986,-0.52114638,0.597389895,0.519516315,0.52114638,0.52114638,0.52114638,0.52114638,ok
375,0.359029042,2,gbdt,0.4,3,800,0.087704527,127,multi_error,1800,0.6,1000,3,55,12,multiclass,0.734905327,-0.522302244,0.597261465,0.529089239,0.522302244,0.522302244,0.522302244,0.522302244,ok
383,0.353750894,2,gbdt,0.4,3,800,0.091394319,127,multi_error,1800,0.6,1000,3,50,12,multiclass,0.736974335,-0.522746807,0.597004604,0.521561305,0.522746807,0.522746807,0.522746807,0.522746807,ok
485,0.360833307,4,gbdt,0.4,3,400,0.08889257,127,multi_error,1800,1.2,1000,3,80,12,multiclass,0.715013139,-0.520109066,0.596461244,0.525769835,0.520109066,0.520109066,0.520109066,0.520109066,ok
461,0.395236633,4,gbdt,0.4,3,400,0.088072008,127,multi_error,2400,1.2,1000,3,60,12,multiclass,0.726656331,-0.52162058,0.592509534,0.525651285,0.52162058,0.52162058,0.52162058,0.52162058,ok
429,0.37265536,3,gbdt,0.4,3,540,0.085556623,255,multi_error,1800,1.2,1000,3,75,12,multiclass,0.69570117,-0.52090928,0.591422813,0.519960878,0.52090928,0.52090928,0.52090928,0.52090928,ok
431,0.357953032,2,gbdt,0.4,3,800,0.092072294,127,multi_error,1800,0.6,1000,3,100,12,multiclass,0.684078586,-0.514329747,0.589486475,0.512788595,0.514329747,0.514329747,0.514329747,0.514329747,ok
467,0.259435846,4,gbdt,0.4,3,400,0.091099733,127,multi_error,1800,0.6,1000,3,60,12,multiclass,0.742546988,-0.518330814,0.58287724,0.524643609,0.518330814,0.518330814,0.518330814,0.518330814,ok
