,bagging_fraction,bagging_freq,boosting_type,feature_fraction,lambda_l1,lambda_l2,learning_rate,max_bin,metric,min_data_in_leaf,min_gain_to_split,num_boost_round,num_class,num_leaves,num_threads,objective,reduced_dimension,loss,accuracy_score_train,accuracy_score_valid,accuracy_score_test,precision_score_test,recall_score_test,f1_score_test,status
27,0.6,5.0,gbdt,0.4,0.0,0.5,0.1,300.0,multi_error,250.0,0.2,100.0,15.0,400.0,12.0,multiclass,0.66,-0.27992649891823007,0.7869237912706724,0.28019323671497587,0.27992649891823007,0.27992649891823007,0.27992649891823007,0.27992649891823007,ok
28,0.8,5.0,gbdt,0.4,0.4,0.0,0.05,255.0,multi_error,250.0,0.4,100.0,15.0,200.0,12.0,multiclass,0.75,-0.26078065261847605,0.6564086858588054,0.2623514418659791,0.26078065261847605,0.26078065261847605,0.26078065261847605,0.26078065261847605,ok
29,0.8,5.0,gbdt,0.4,0.0,0.5,0.1,255.0,multi_error,250.0,0.2,100.0,15.0,400.0,12.0,multiclass,0.66,-0.28386829080347353,0.9055343699986169,0.28884739634272844,0.28386829080347353,0.28386829080347353,0.28386829080347353,0.28386829080347353,ok
30,0.8,5.0,gbdt,0.4,0.0,0.5,0.1,255.0,multi_error,500.0,0.2,100.0,15.0,400.0,12.0,multiclass,0.75,-0.27571796923624076,0.7047479796882101,0.27479920571411637,0.27571796923624076,0.27571796923624076,0.27571796923624076,0.27571796923624076,ok
31,0.8,5.0,gbdt,0.4,0.0,0.0,0.05,255.0,multi_error,250.0,0.2,100.0,15.0,400.0,12.0,multiclass,0.66,-0.2655226578939569,0.6529213016933078,0.2730505912687828,0.2655226578939569,0.2655226578939569,0.2655226578939569,0.2655226578939569,ok
32,0.8,5.0,gbdt,0.4,0.4,0.5,0.1,255.0,multi_error,750.0,0.2,100.0,15.0,400.0,12.0,multiclass,0.75,-0.2688716991197653,0.5484677244077375,0.2701757505705225,0.2688716991197653,0.2688716991197653,0.2688716991197653,0.2688716991197653,ok
33,0.8,5.0,gbdt,0.4,0.0,0.5,0.1,255.0,multi_error,500.0,0.4,100.0,15.0,400.0,12.0,multiclass,0.66,-0.2739693547909072,0.6606962913200688,0.278118609406953,0.2739693547909072,0.2739693547909072,0.2739693547909072,0.2739693547909072,ok
34,0.8,5.0,gbdt,0.4,1.0,0.0,0.5,255.0,multi_error,250.0,0.2,100.0,15.0,400.0,12.0,multiclass,0.66,-0.26036572715687145,0.9969077868447571,0.2699682878397202,0.26036572715687145,0.26036572715687145,0.26036572715687145,0.26036572715687145,ok
35,0.8,5.0,gbdt,0.4,1.0,0.5,0.01,255.0,multi_error,250.0,0.2,100.0,15.0,400.0,12.0,multiclass,0.75,-0.21789514240834593,0.21544723479085573,0.2167689161554192,0.21789514240834593,0.21789514240834593,0.21789514240834593,0.21789514240834593,ok
36,0.4,5.0,gbdt,0.4,0.0,0.5,0.1,255.0,multi_error,750.0,0.2,100.0,15.0,400.0,12.0,multiclass,0.66,-0.2622921668000356,0.35399419098614926,0.26024717702498446,0.2622921668000356,0.2622921668000356,0.2622921668000356,0.2622921668000356,ok
