,bagging_fraction,bagging_freq,boosting_type,feature_fraction,lambda_l1,lambda_l2,learning_rate,max_bin,metric,min_data_in_leaf,min_gain_to_split,num_boost_round,num_class,num_leaves,num_threads,objective,reduced_dimension,loss,accuracy_score_train,accuracy_score_valid,accuracy_score_test,precision_score_test,recall_score_test,f1_score_test,status
42,0.8,5,gbdt,0.6,1,5,0.1,255,multi_error,500,0.05,100,3,300,12,multiclass,475,-0.544122817,0.75112639,0.552543167,0.544122817,0.544122817,0.544122817,0.544122817,ok
43,0.8,8,gbdt,0.6,1,0.5,0.01,200,multi_error,750,0.2,100,3,300,12,multiclass,573,-0.500761749,0.552686408,0.492968201,0.500761749,0.500761749,0.500761749,0.500761749,ok
44,0.4,5,gbdt,0.6,1,5,0.5,255,multi_error,250,0.05,100,3,300,12,multiclass,709,-0.513379429,0.893845873,0.519103055,0.513379429,0.513379429,0.513379429,0.513379429,ok
45,0.8,8,gbdt,0.4,0.4,0.5,0.1,300,multi_error,500,0.2,100,3,300,12,multiclass,573,-0.551584046,0.752011876,0.55629346,0.551584046,0.551584046,0.551584046,0.551584046,ok
46,0.8,5,gbdt,0.6,1,0.5,0.1,255,multi_error,250,0.05,100,3,300,12,multiclass,475,-0.568303449,0.887217751,0.572388468,0.568303449,0.568303449,0.568303449,0.568303449,ok
47,0.4,8,gbdt,0.4,0,5,0.01,200,multi_error,750,0.05,100,3,300,12,multiclass,709,-0.492909879,0.52948147,0.49683569,0.492909879,0.492909879,0.492909879,0.492909879,ok
48,0.8,5,gbdt,0.6,1,0.5,0.5,300,multi_error,500,0.2,100,3,300,12,multiclass,573,-0.547404195,0.968643384,0.551332135,0.547404195,0.547404195,0.547404195,0.547404195,ok
49,0.8,8,gbdt,0.4,0,0.5,1,255,multi_error,250,0.05,100,3,400,12,multiclass,475,-0.5414274,0.99789046,0.542659583,0.5414274,0.5414274,0.5414274,0.5414274,ok
,,,,,,,,,,,,,,,,,,,0.779639295,0.540414876,0.538964022,,,,
,,,,,,,,,,,,,,,,,,,0.587294332,0.985544866,,,,,
,,,,,,,,,,-0.431199379,,,,0.083531337,,,,,,,,,,,
