feature_name,importance,
ivncfy_q_revtq,73,0.000133116
miiq_revtq,73,0.000133116
tstkq_atq_lag02,73,0.000133116
txpq_qoq_lag03,73,0.000133116
xrdq_revtq_lag03,73,0.000133116
xrdq_yoy_lag04,73,0.000133116
invchy_q_revtq_lag05,73,0.000133116
recchy_q_revtq_lag08,73,0.000133116
invchy_q_revtq_lag10,73,0.000133116
txpq_qoq_lag15,73,0.000133116
xrdq_qoq_lag15,73,0.000133116
ancq_atq_lag15,73,0.000133116
invchy_q_yoy_lag16,73,0.000133116
lltq_atq_lag17,73,0.000133116
stkcoq_revtq_lag19,73,0.000133116
xaccq_yoy,72,0.000131293
sivy_q_revtq_lag02,72,0.000131293
ppentq_atq_lag06,72,0.000131293
ivltq_yoy_lag10,72,0.000131293
ivltq_yoy_lag12,72,0.000131293
req_atq_lag13,72,0.000131293
recdq_yoy_lag16,72,0.000131293
chechy_q_qoq_lag01,71,0.000129469
xintq_revtq_lag03,71,0.000129469
req_atq_lag06,71,0.000129469
doq_revtq_lag07,71,0.000129469
dvy_q_revtq_lag08,71,0.000129469
sppivy_q_yoy_lag12,71,0.000129469
invchy_q_yoy_lag14,71,0.000129469
chechy_q_qoq_lag18,71,0.000129469
ivltq_yoy_lag02,70,0.000127646
actq_atq_lag08,70,0.000127646
invchy_q_revtq_lag09,70,0.000127646
invtq_atq_lag10,70,0.000127646
ivltq_yoy_lag18,70,0.000127646
sivy_q_revtq,69,0.000125822
txpq_qoq_lag06,69,0.000125822
stkcoq_revtq_lag08,69,0.000125822
sppivy_q_qoq_lag10,69,0.000125822
acomincq_yoy_lag13,69,0.000125822
ancq_atq_lag13,69,0.000125822
invtq_atq_lag14,69,0.000125822
xrdq_revtq_lag16,69,0.000125822
drcq_atq_lag19,69,0.000125822
tstkq_atq_lag19,69,0.000125822
mibq_atq,68,0.000123999
tstkq_yoy_lag04,68,0.000123999
xrdq_qoq_lag05,68,0.000123999
recchy_q_yoy_lag07,68,0.000123999
tstkq_atq_lag07,68,0.000123999
stkcoq_revtq_lag12,68,0.000123999
txpq_qoq_lag16,68,0.000123999
intanq_yoy_lag16,68,0.000123999
stkcoq_revtq_lag18,68,0.000123999
acomincq_qoq,67,0.000122175
recchy_q_revtq_lag02,67,0.000122175
dvy_q_revtq_lag04,67,0.000122175
xrdq_revtq_lag07,67,0.000122175
stkcoq_qoq_lag08,67,0.000122175
req_atq_lag08,67,0.000122175
mibq_atq_lag11,67,0.000122175
invchy_q_revtq_lag13,67,0.000122175
recchy_q_yoy_lag15,67,0.000122175
sppivy_q_qoq_lag16,67,0.000122175
stkcoq_qoq_lag18,67,0.000122175
ivchy_q_revtq_lag18,67,0.000122175
tstkq_atq_lag01,66,0.000120352
xaccq_yoy_lag04,66,0.000120352
invchy_q_revtq_lag04,66,0.000120352
ivltq_yoy_lag15,66,0.000120352
sppivy_q_revtq_lag02,65,0.000118528
gdwlq_yoy_lag05,65,0.000118528
tstkq_atq_lag08,65,0.000118528
sppivy_q_revtq_lag09,65,0.000118528
gdwlq_yoy_lag11,65,0.000118528
stkcoq_qoq_lag12,65,0.000118528
sivy_q_revtq_lag13,65,0.000118528
tstkq_qoq_lag14,65,0.000118528
fincfy_q_qoq_lag15,65,0.000118528
invchy_q_revtq_lag15,65,0.000118528
stkcoq_revtq_lag15,65,0.000118528
recchy_q_yoy_lag04,64,0.000116705
fincfy_q_qoq_lag05,64,0.000116705
tstkq_yoy_lag06,64,0.000116705
xrdq_revtq_lag06,64,0.000116705
ivchy_q_yoy_lag08,64,0.000116705
stkcoq_revtq_lag10,64,0.000116705
xrdq_qoq_lag13,64,0.000116705
sivy_q_revtq_lag14,64,0.000116705
xrdq_qoq_lag18,64,0.000116705
ivncfy_q_yoy,63,0.000114881
invtq_atq_lag02,63,0.000114881
xrdq_revtq_lag02,63,0.000114881
ivncfy_q_revtq_lag05,63,0.000114881
ivchy_q_qoq_lag07,63,0.000114881
gdwlq_yoy_lag07,63,0.000114881
dvy_q_revtq_lag07,63,0.000114881
gdwlq_yoy_lag10,63,0.000114881
recchy_q_yoy_lag12,63,0.000114881
recdq_yoy_lag12,63,0.000114881
sppivy_q_qoq_lag14,63,0.000114881
fincfy_q_yoy_lag14,63,0.000114881
tstkq_yoy_lag16,63,0.000114881
recchy_q_yoy_lag01,62,0.000113058
sppivy_q_yoy_lag02,62,0.000113058
ivncfy_q_revtq_lag02,62,0.000113058
tstkq_qoq_lag03,62,0.000113058
recchy_q_revtq_lag04,62,0.000113058
tstkq_yoy_lag05,62,0.000113058
dvy_q_revtq_lag05,62,0.000113058
gdwlq_yoy_lag08,62,0.000113058
chechy_q_qoq_lag12,62,0.000113058
sppivy_q_qoq_lag13,62,0.000113058
stkcoq_qoq_lag14,62,0.000113058
txdbq_qoq_lag16,62,0.000113058
sppivy_q_yoy_lag16,62,0.000113058
mibq_atq_lag17,62,0.000113058
txdbq_qoq_lag18,62,0.000113058
invchy_q_revtq_lag19,62,0.000113058
xrdq_qoq,61,0.000111234
gdwlq_yoy_lag06,61,0.000111234
chechy_q_qoq_lag08,61,0.000111234
invchy_q_yoy_lag11,61,0.000111234
sivy_q_revtq_lag12,61,0.000111234
sppivy_q_yoy_lag13,61,0.000111234
stkcoq_yoy_lag14,61,0.000111234
drcq_atq_lag16,61,0.000111234
stkcoq_yoy_lag18,61,0.000111234
chechy_q_qoq_lag03,60,0.000109411
fincfy_q_yoy_lag03,60,0.000109411
ancq_atq_lag06,60,0.000109411
ivncfy_q_revtq_lag07,60,0.000109411
chechy_q_qoq_lag10,60,0.000109411
tstkq_atq_lag12,60,0.000109411
recchy_q_revtq_lag12,60,0.000109411
ivncfy_q_revtq_lag13,60,0.000109411
stkcoq_revtq_lag17,60,0.000109411
intanq_yoy_lag18,60,0.000109411
fincfy_q_qoq_lag01,59,0.000107587
recdq_yoy_lag03,59,0.000107587
fincfy_q_qoq_lag07,59,0.000107587
ancq_atq_lag08,59,0.000107587
tstkq_atq_lag09,59,0.000107587
stkcoq_revtq_lag13,59,0.000107587
tstkq_yoy_lag14,59,0.000107587
pstkq_atq_lag18,59,0.000107587
acomincq_qoq_lag02,58,0.000105764
actq_atq_lag05,58,0.000105764
stkcoq_qoq_lag06,58,0.000105764
sppivy_q_qoq_lag07,58,0.000105764
fincfy_q_yoy_lag08,58,0.000105764
recdq_yoy_lag10,58,0.000105764
ancq_atq_lag10,58,0.000105764
invchy_q_revtq_lag11,58,0.000105764
acomincq_yoy_lag12,58,0.000105764
recchy_q_yoy_lag14,58,0.000105764
ivchy_q_yoy_lag16,58,0.000105764
chechy_q_yoy_lag05,57,0.00010394
dvy_q_revtq_lag06,57,0.00010394
sivy_q_revtq_lag08,57,0.00010394
mibq_atq_lag10,57,0.00010394
recchy_q_yoy_lag11,57,0.00010394
gdwlq_yoy_lag12,57,0.00010394
ivltq_yoy_lag14,57,0.00010394
sppivy_q_revtq_lag18,57,0.00010394
recdq_qoq_lag01,56,0.000102117
xrdq_qoq_lag01,56,0.000102117
ivchy_q_qoq_lag02,56,0.000102117
ivncfy_q_revtq_lag04,56,0.000102117
tstkq_qoq_lag06,56,0.000102117
cshopq_yoy_lag06,56,0.000102117
tstkq_yoy_lag08,56,0.000102117
fincfy_q_yoy_lag09,56,0.000102117
xrdq_qoq_lag12,56,0.000102117
ancq_atq_lag12,56,0.000102117
dvy_q_revtq_lag12,56,0.000102117
invtq_atq_lag13,56,0.000102117
req_atq_lag14,56,0.000102117
sppivy_q_qoq_lag15,56,0.000102117
ivltq_yoy_lag16,56,0.000102117
sppivy_q_yoy_lag17,56,0.000102117
recdq_qoq_lag19,56,0.000102117
tstkq_yoy_lag19,56,0.000102117
invchy_q_qoq,55,0.000100293
fincfy_q_yoy,55,0.000100293
invchy_q_revtq,55,0.000100293
acomincq_qoq_lag01,55,0.000100293
tstkq_atq_lag03,55,0.000100293
doq_revtq_lag04,55,0.000100293
recchy_q_yoy_lag06,55,0.000100293
recdq_yoy_lag07,55,0.000100293
gdwlq_yoy_lag09,55,0.000100293
recchy_q_revtq_lag13,55,0.000100293
xrdq_revtq_lag18,55,0.000100293
recchy_q_qoq_lag19,55,0.000100293
xrdq_qoq_lag19,55,0.000100293
ivchy_q_yoy_lag19,55,0.000100293
sivy_q_revtq_lag01,54,9.84697E-05
invtq_atq_lag03,54,9.84697E-05
recchy_q_yoy_lag05,54,9.84697E-05
chechy_q_qoq_lag07,54,9.84697E-05
tstkq_yoy_lag07,54,9.84697E-05
acomincq_yoy_lag08,54,9.84697E-05
stkcoq_qoq_lag13,54,9.84697E-05
recdq_yoy_lag14,54,9.84697E-05
recdq_qoq_lag15,54,9.84697E-05
stkcoq_revtq_lag16,54,9.84697E-05
sivy_q_revtq_lag17,54,9.84697E-05
sppivy_q_revtq_lag17,54,9.84697E-05
gdwlq_yoy_lag18,54,9.84697E-05
fincfy_q_qoq_lag02,53,9.66462E-05
cshopq_yoy_lag02,53,9.66462E-05
ivncfy_q_revtq_lag03,53,9.66462E-05
sivy_q_revtq_lag03,53,9.66462E-05
recdq_yoy_lag06,53,9.66462E-05
invtq_atq_lag07,53,9.66462E-05
recchy_q_yoy_lag08,53,9.66462E-05
xaccq_yoy_lag11,53,9.66462E-05
fincfy_q_qoq_lag12,53,9.66462E-05
fincfy_q_yoy_lag15,53,9.66462E-05
ivchy_q_yoy_lag15,53,9.66462E-05
sppivy_q_yoy_lag15,53,9.66462E-05
fincfy_q_qoq_lag19,53,9.66462E-05
pstkq_atq_lag02,52,9.48227E-05
sppivy_q_revtq_lag04,52,9.48227E-05
stkcoq_qoq_lag05,52,9.48227E-05
ivncfy_q_revtq_lag06,52,9.48227E-05
sppivy_q_revtq_lag10,52,9.48227E-05
tstkq_yoy_lag12,52,9.48227E-05
ivchy_q_yoy_lag14,52,9.48227E-05
tstkq_atq_lag15,52,9.48227E-05
recdq_yoy_lag18,52,9.48227E-05
ivchy_q_revtq_lag19,52,9.48227E-05
chechy_q_qoq,51,9.29992E-05
drcq_qoq_lag01,51,9.29992E-05
tstkq_qoq_lag01,51,9.29992E-05
tstkq_qoq_lag04,51,9.29992E-05
invtq_atq_lag04,51,9.29992E-05
fincfy_q_qoq_lag06,51,9.29992E-05
stkcoq_revtq_lag09,51,9.29992E-05
atq_lag11,51,9.29992E-05
dvy_q_revtq_lag11,51,9.29992E-05
fincfy_q_qoq_lag13,51,9.29992E-05
gdwlq_yoy_lag13,51,9.29992E-05
drcq_qoq_lag02,50,9.11757E-05
xrdq_qoq_lag02,50,9.11757E-05
ivchy_q_revtq_lag03,50,9.11757E-05
cshopq_yoy_lag05,50,9.11757E-05
acomincq_yoy_lag06,50,9.11757E-05
spiq_yoy_lag06,50,9.11757E-05
invtq_atq_lag06,50,9.11757E-05
ivncfy_q_revtq_lag08,50,9.11757E-05
cshopq_yoy_lag09,50,9.11757E-05
recchy_q_revtq_lag10,50,9.11757E-05
sivy_q_revtq_lag10,50,9.11757E-05
xrdq_revtq_lag10,50,9.11757E-05
invtq_atq_lag12,50,9.11757E-05
stkcoq_revtq_lag14,50,9.11757E-05
recchy_q_qoq,49,8.93521E-05
spiq_qoq,49,8.93521E-05
cshopq_qoq_lag03,49,8.93521E-05
cshopq_qoq_lag07,49,8.93521E-05
cshopq_yoy_lag07,49,8.93521E-05
invchy_q_yoy_lag10,49,8.93521E-05
ivltq_yoy_lag11,49,8.93521E-05
sppivy_q_revtq_lag13,49,8.93521E-05
recchy_q_yoy_lag16,49,8.93521E-05
ivchy_q_qoq_lag18,49,8.93521E-05
ivncfy_q_yoy_lag18,49,8.93521E-05
miiq_revtq_lag19,49,8.93521E-05
spiq_revtq_lag19,49,8.93521E-05
sppivy_q_qoq_lag01,48,8.75286E-05
invchy_q_revtq_lag01,48,8.75286E-05
acomincq_yoy_lag02,48,8.75286E-05
drcq_atq_lag02,48,8.75286E-05
cshopq_yoy_lag04,48,8.75286E-05
invchy_q_yoy_lag05,48,8.75286E-05
invchy_q_yoy_lag06,48,8.75286E-05
xrdq_qoq_lag07,48,8.75286E-05
xrdq_qoq_lag09,48,8.75286E-05
tstkq_yoy_lag10,48,8.75286E-05
sivy_q_revtq_lag11,48,8.75286E-05
fincfy_q_yoy_lag12,48,8.75286E-05
xrdq_qoq_lag14,48,8.75286E-05
gdwlq_yoy_lag14,48,8.75286E-05
sivy_q_revtq_lag15,48,8.75286E-05
invchy_q_revtq_lag18,48,8.75286E-05
cshopq_yoy_lag19,48,8.75286E-05
recchy_q_yoy_lag03,47,8.57051E-05
invtq_atq_lag05,47,8.57051E-05
spiq_revtq_lag05,47,8.57051E-05
actq_atq_lag07,47,8.57051E-05
chechy_q_qoq_lag09,47,8.57051E-05
tstkq_yoy_lag09,47,8.57051E-05
ivchy_q_qoq_lag10,47,8.57051E-05
actq_atq_lag12,47,8.57051E-05
cshopq_qoq_lag14,47,8.57051E-05
stkcoq_qoq_lag16,47,8.57051E-05
ivltq_yoy_lag17,47,8.57051E-05
fincfy_q_yoy_lag01,46,8.38816E-05
acomincq_yoy_lag04,46,8.38816E-05
recdq_yoy_lag04,46,8.38816E-05
recchy_q_revtq_lag05,46,8.38816E-05
xrdq_qoq_lag06,46,8.38816E-05
recchy_q_qoq_lag07,46,8.38816E-05
fincfy_q_qoq_lag08,46,8.38816E-05
xrdq_qoq_lag08,46,8.38816E-05
xaccq_yoy_lag09,46,8.38816E-05
tstkq_atq_lag10,46,8.38816E-05
fincfy_q_qoq,45,8.20581E-05
ivchy_q_yoy_lag01,45,8.20581E-05
ivchy_q_yoy_lag02,45,8.20581E-05
fincfy_q_qoq_lag04,45,8.20581E-05
actq_atq_lag06,45,8.20581E-05
sppivy_q_qoq_lag12,45,8.20581E-05
fincfy_q_qoq_lag14,45,8.20581E-05
invchy_q_revtq_lag14,45,8.20581E-05
ivchy_q_qoq_lag15,45,8.20581E-05
mibq_atq_lag15,45,8.20581E-05
xaccq_yoy_lag18,45,8.20581E-05
mibq_atq_lag19,45,8.20581E-05
sivy_q_revtq_lag19,45,8.20581E-05
cshopq_yoy_lag01,44,8.02346E-05
sppivy_q_yoy_lag01,44,8.02346E-05
sppivy_q_yoy_lag03,44,8.02346E-05
sppivy_q_yoy_lag04,44,8.02346E-05
ivchy_q_yoy_lag06,44,8.02346E-05
sppivy_q_revtq_lag06,44,8.02346E-05
recdq_yoy_lag08,44,8.02346E-05
miiq_revtq_lag13,44,8.02346E-05
spiq_yoy_lag15,44,8.02346E-05
tstkq_qoq_lag19,44,8.02346E-05
pstkq_atq,43,7.84111E-05
acomincq_yoy_lag01,43,7.84111E-05
sppivy_q_revtq_lag01,43,7.84111E-05
recchy_q_yoy_lag02,43,7.84111E-05
invchy_q_yoy_lag03,43,7.84111E-05
ancq_atq_lag09,43,7.84111E-05
recchy_q_qoq_lag12,43,7.84111E-05
tstkq_atq_lag13,43,7.84111E-05
sppivy_q_yoy_lag14,43,7.84111E-05
tstkq_qoq_lag15,43,7.84111E-05
recdq_yoy_lag17,43,7.84111E-05
ivncfy_q_revtq_lag17,43,7.84111E-05
drcq_atq_lag01,42,7.65876E-05
invchy_q_revtq_lag02,42,7.65876E-05
invchy_q_qoq_lag05,42,7.65876E-05
fincfy_q_yoy_lag05,42,7.65876E-05
doq_revtq_lag06,42,7.65876E-05
stkcoq_qoq_lag09,42,7.65876E-05
fincfy_q_qoq_lag10,42,7.65876E-05
xrdq_qoq_lag10,42,7.65876E-05
ivchy_q_revtq_lag10,42,7.65876E-05
tstkq_qoq_lag11,42,7.65876E-05
mibq_atq_lag13,42,7.65876E-05
mibq_atq_lag16,42,7.65876E-05
recchy_q_qoq_lag18,42,7.65876E-05
tstkq_atq_lag18,42,7.65876E-05
sppivy_q_yoy,41,7.4764E-05
mibq_atq_lag02,41,7.4764E-05
diladq_atq_lag05,41,7.4764E-05
acomincq_yoy_lag14,41,7.4764E-05
tstkq_atq_lag14,41,7.4764E-05
recchy_q_revtq_lag14,41,7.4764E-05
ivncfy_q_revtq_lag15,41,7.4764E-05
ivchy_q_revtq_lag16,41,7.4764E-05
sppivy_q_qoq,40,7.29405E-05
ivchy_q_revtq,40,7.29405E-05
recdq_qoq_lag07,40,7.29405E-05
invchy_q_revtq_lag07,40,7.29405E-05
recchy_q_yoy_lag09,40,7.29405E-05
drcq_qoq_lag15,40,7.29405E-05
fincfy_q_qoq_lag16,40,7.29405E-05
gdwlq_yoy_lag17,40,7.29405E-05
xrdq_revtq_lag19,40,7.29405E-05
spiq_yoy,39,7.1117E-05
cshopq_qoq_lag01,39,7.1117E-05
recchy_q_qoq_lag03,39,7.1117E-05
cshopq_yoy_lag03,39,7.1117E-05
recdq_qoq_lag05,39,7.1117E-05
sivy_q_revtq_lag05,39,7.1117E-05
acomincq_yoy_lag07,39,7.1117E-05
tstkq_qoq_lag09,39,7.1117E-05
mibq_atq_lag09,39,7.1117E-05
drcq_qoq_lag10,39,7.1117E-05
ivchy_q_yoy_lag10,39,7.1117E-05
dvy_q_revtq_lag10,39,7.1117E-05
invchy_q_yoy_lag12,39,7.1117E-05
ivchy_q_revtq_lag13,39,7.1117E-05
invchy_q_yoy_lag15,39,7.1117E-05
ivchy_q_revtq_lag15,39,7.1117E-05
acomincq_qoq_lag17,39,7.1117E-05
tstkq_yoy_lag17,39,7.1117E-05
acomincq_yoy_lag18,39,7.1117E-05
tstkq_yoy_lag18,39,7.1117E-05
xaccq_qoq_lag03,38,6.92935E-05
cshopq_qoq_lag05,38,6.92935E-05
sppivy_q_revtq_lag05,38,6.92935E-05
tstkq_qoq_lag08,38,6.92935E-05
recchy_q_qoq_lag11,38,6.92935E-05
recchy_q_yoy_lag13,38,6.92935E-05
recchy_q_qoq_lag14,38,6.92935E-05
recchy_q_qoq_lag15,38,6.92935E-05
gdwlq_yoy_lag15,38,6.92935E-05
drcq_atq_lag18,38,6.92935E-05
sppivy_q_revtq,37,6.747E-05
recdq_qoq_lag03,37,6.747E-05
invchy_q_revtq_lag03,37,6.747E-05
tstkq_qoq_lag07,37,6.747E-05
fincfy_q_qoq_lag09,37,6.747E-05
doq_revtq_lag09,37,6.747E-05
sppivy_q_revtq_lag11,37,6.747E-05
cshopq_qoq_lag12,37,6.747E-05
ivncfy_q_revtq_lag12,37,6.747E-05
cshopq_qoq_lag13,37,6.747E-05
chechy_q_qoq_lag14,37,6.747E-05
ivncfy_q_revtq_lag16,37,6.747E-05
ivchy_q_qoq_lag19,37,6.747E-05
recchy_q_yoy_lag19,37,6.747E-05
diladq_atq,36,6.56465E-05
ivchy_q_qoq_lag01,36,6.56465E-05
drcq_qoq_lag03,36,6.56465E-05
dcomq_atq_lag05,36,6.56465E-05
drcq_qoq_lag09,36,6.56465E-05
tstkq_qoq_lag10,36,6.56465E-05
ivchy_q_qoq_lag13,36,6.56465E-05
stkcoq_yoy_lag16,36,6.56465E-05
miiq_revtq_lag16,36,6.56465E-05
sivy_q_revtq_lag16,36,6.56465E-05
sppivy_q_qoq_lag17,36,6.56465E-05
spiq_revtq_lag17,36,6.56465E-05
ivncfy_q_revtq_lag18,36,6.56465E-05
dcomq_atq,35,6.3823E-05
diladq_atq_lag04,35,6.3823E-05
sppivy_q_yoy_lag05,35,6.3823E-05
doq_revtq_lag05,35,6.3823E-05
dcomq_atq_lag09,35,6.3823E-05
mibq_atq_lag12,35,6.3823E-05
tstkq_atq_lag16,35,6.3823E-05
invchy_q_revtq_lag16,35,6.3823E-05
txdbq_qoq,34,6.19994E-05
recdq_qoq_lag04,34,6.19994E-05
sppivy_q_yoy_lag06,34,6.19994E-05
dcomq_atq_lag06,34,6.19994E-05
spiq_revtq_lag13,34,6.19994E-05
sppivy_q_revtq_lag14,34,6.19994E-05
invchy_q_qoq_lag16,34,6.19994E-05
recdq_qoq_lag16,34,6.19994E-05
invchy_q_yoy_lag17,34,6.19994E-05
cshopq_qoq_lag19,34,6.19994E-05
ivchy_q_qoq,33,6.01759E-05
recchy_q_qoq_lag01,33,6.01759E-05
ivncfy_q_yoy_lag02,33,6.01759E-05
fincfy_q_qoq_lag03,33,6.01759E-05
miiq_revtq_lag03,33,6.01759E-05
ivchy_q_qoq_lag05,33,6.01759E-05
recchy_q_qoq_lag05,33,6.01759E-05
sppivy_q_qoq_lag05,33,6.01759E-05
cshopq_qoq_lag06,33,6.01759E-05
invchy_q_qoq_lag06,33,6.01759E-05
spiq_revtq_lag07,33,6.01759E-05
sppivy_q_revtq_lag07,33,6.01759E-05
sppivy_q_yoy_lag09,33,6.01759E-05
fincfy_q_yoy_lag10,33,6.01759E-05
ivchy_q_qoq_lag11,33,6.01759E-05
acomincq_yoy_lag11,33,6.01759E-05
recdq_qoq_lag12,33,6.01759E-05
cshopq_yoy_lag13,33,6.01759E-05
invchy_q_qoq_lag18,33,6.01759E-05
sivy_q_revtq_lag18,33,6.01759E-05
invchy_q_yoy_lag19,33,6.01759E-05
ivchy_q_revtq_lag01,32,5.83524E-05
acomincq_qoq_lag03,32,5.83524E-05
acomincq_yoy_lag03,32,5.83524E-05
sivy_q_revtq_lag04,32,5.83524E-05
ivchy_q_yoy_lag05,32,5.83524E-05
txdbq_qoq_lag08,32,5.83524E-05
recdq_qoq_lag09,32,5.83524E-05
diladq_atq_lag09,32,5.83524E-05
sivy_q_revtq_lag09,32,5.83524E-05
xaccq_yoy_lag10,32,5.83524E-05
sppivy_q_yoy_lag11,32,5.83524E-05
recdq_yoy_lag13,32,5.83524E-05
mibq_atq_lag14,32,5.83524E-05
spiq_revtq_lag14,32,5.83524E-05
stkcoq_yoy_lag15,32,5.83524E-05
cshopq_yoy_lag17,32,5.83524E-05
drcq_atq_lag17,32,5.83524E-05
invchy_q_yoy,31,5.65289E-05
mibq_atq_lag01,31,5.65289E-05
recchy_q_qoq_lag02,31,5.65289E-05
txdbq_qoq_lag02,31,5.65289E-05
diladq_atq_lag02,31,5.65289E-05
mibq_atq_lag05,31,5.65289E-05
ivchy_q_revtq_lag08,31,5.65289E-05
spiq_revtq_lag10,31,5.65289E-05
ivchy_q_revtq_lag11,31,5.65289E-05
ivncfy_q_revtq_lag11,31,5.65289E-05
spiq_yoy_lag12,31,5.65289E-05
drcq_atq_lag14,31,5.65289E-05
drcq_qoq_lag16,31,5.65289E-05
cshopq_yoy_lag16,31,5.65289E-05
drcq_qoq_lag17,31,5.65289E-05
drcq_qoq_lag18,31,5.65289E-05
invchy_q_yoy_lag02,30,5.47054E-05
ivchy_q_revtq_lag02,30,5.47054E-05
mibq_atq_lag04,30,5.47054E-05
acomincq_yoy_lag05,30,5.47054E-05
ivchy_q_revtq_lag05,30,5.47054E-05
ivchy_q_qoq_lag09,30,5.47054E-05
invchy_q_yoy_lag09,30,5.47054E-05
ivchy_q_revtq_lag09,30,5.47054E-05
tstkq_yoy_lag13,30,5.47054E-05
miiq_revtq_lag15,30,5.47054E-05
invchy_q_qoq_lag17,30,5.47054E-05
miiq_revtq_lag17,30,5.47054E-05
recdq_qoq_lag02,29,5.28819E-05
dcomq_atq_lag02,29,5.28819E-05
xiq_revtq_lag02,29,5.28819E-05
xaccq_yoy_lag03,29,5.28819E-05
mibq_atq_lag03,29,5.28819E-05
ivchy_q_revtq_lag06,29,5.28819E-05
drcq_qoq_lag07,29,5.28819E-05
ivchy_q_revtq_lag07,29,5.28819E-05
txdbq_qoq_lag09,29,5.28819E-05
ivncfy_q_revtq_lag09,29,5.28819E-05
recchy_q_qoq_lag10,29,5.28819E-05
miiq_revtq_lag12,29,5.28819E-05
tstkq_qoq_lag13,29,5.28819E-05
txdbq_qoq_lag15,29,5.28819E-05
tstkq_qoq_lag17,29,5.28819E-05
ivchy_q_yoy,28,5.10584E-05
cshopq_qoq_lag02,28,5.10584E-05
sppivy_q_qoq_lag03,28,5.10584E-05
invchy_q_yoy_lag04,28,5.10584E-05
ivchy_q_revtq_lag04,28,5.10584E-05
recchy_q_qoq_lag06,28,5.10584E-05
sivy_q_revtq_lag06,28,5.10584E-05
drcq_qoq_lag08,28,5.10584E-05
acomincq_yoy_lag10,28,5.10584E-05
spiq_revtq_lag11,28,5.10584E-05
acomincq_qoq_lag12,28,5.10584E-05
ivchy_q_qoq_lag12,28,5.10584E-05
drcq_qoq_lag13,28,5.10584E-05
doq_revtq_lag14,28,5.10584E-05
sppivy_q_revtq_lag15,28,5.10584E-05
cshopq_qoq_lag16,28,5.10584E-05
ivncfy_q_yoy_lag16,28,5.10584E-05
sppivy_q_revtq_lag16,28,5.10584E-05
drcq_qoq_lag04,27,4.92349E-05
sppivy_q_qoq_lag04,27,4.92349E-05
drcq_atq_lag05,27,4.92349E-05
pstkq_atq_lag06,27,4.92349E-05
txdbq_qoq_lag07,27,4.92349E-05
cshopq_qoq_lag08,27,4.92349E-05
invchy_q_qoq_lag08,27,4.92349E-05
recdq_qoq_lag08,27,4.92349E-05
invchy_q_yoy_lag08,27,4.92349E-05
spiq_yoy_lag09,27,4.92349E-05
drcq_atq_lag09,27,4.92349E-05
dvy_q_revtq_lag09,27,4.92349E-05
cshopq_qoq_lag10,27,4.92349E-05
recdq_qoq_lag11,27,4.92349E-05
cshopq_yoy_lag12,27,4.92349E-05
drcq_qoq_lag14,27,4.92349E-05
pstkq_atq_lag17,27,4.92349E-05
cshopq_qoq_lag18,27,4.92349E-05
drcq_qoq_lag19,27,4.92349E-05
txdbq_qoq_lag01,26,4.74113E-05
invchy_q_qoq_lag03,26,4.74113E-05
ivchy_q_qoq_lag04,26,4.74113E-05
ivchy_q_yoy_lag04,26,4.74113E-05
spiq_revtq_lag04,26,4.74113E-05
ivncfy_q_yoy_lag07,26,4.74113E-05
diladq_atq_lag07,26,4.74113E-05
ivchy_q_yoy_lag09,26,4.74113E-05
cshopq_yoy_lag10,26,4.74113E-05
sppivy_q_yoy_lag10,26,4.74113E-05
cshopq_qoq_lag11,26,4.74113E-05
invchy_q_revtq_lag12,26,4.74113E-05
invchy_q_qoq_lag13,26,4.74113E-05
recchy_q_qoq_lag13,26,4.74113E-05
spiq_yoy_lag13,26,4.74113E-05
ivncfy_q_yoy_lag15,26,4.74113E-05
drcq_atq_lag15,26,4.74113E-05
ivchy_q_yoy_lag17,26,4.74113E-05
sppivy_q_yoy_lag18,26,4.74113E-05
spiq_revtq_lag18,26,4.74113E-05
invchy_q_qoq_lag19,26,4.74113E-05
invchy_q_yoy_lag01,25,4.55878E-05
diladq_atq_lag01,25,4.55878E-05
miiq_revtq_lag01,25,4.55878E-05
xiq_revtq_lag01,25,4.55878E-05
aocipenq_atq_lag02,25,4.55878E-05
txdbq_qoq_lag04,25,4.55878E-05
drcq_qoq_lag05,25,4.55878E-05
recchy_q_qoq_lag08,25,4.55878E-05
cshopq_yoy_lag08,25,4.55878E-05
sppivy_q_yoy_lag08,25,4.55878E-05
acomincq_qoq_lag09,25,4.55878E-05
acomincq_yoy_lag09,25,4.55878E-05
acomincq_qoq_lag10,25,4.55878E-05
invchy_q_qoq_lag10,25,4.55878E-05
ivchy_q_yoy_lag11,25,4.55878E-05
miiq_revtq_lag11,25,4.55878E-05
ivchy_q_yoy_lag12,25,4.55878E-05
diladq_atq_lag12,25,4.55878E-05
ivchy_q_qoq_lag14,25,4.55878E-05
pstkq_atq_lag14,25,4.55878E-05
ivchy_q_revtq_lag14,25,4.55878E-05
acomincq_qoq_lag15,25,4.55878E-05
spiq_revtq_lag16,25,4.55878E-05
txdbq_qoq_lag03,24,4.37643E-05
aocipenq_atq_lag04,24,4.37643E-05
ivncfy_q_qoq_lag05,24,4.37643E-05
pstkq_atq_lag05,24,4.37643E-05
miiq_revtq_lag07,24,4.37643E-05
invchy_q_qoq_lag11,24,4.37643E-05
recdq_qoq_lag13,24,4.37643E-05
cshopq_yoy_lag14,24,4.37643E-05
sppivy_q_qoq_lag19,24,4.37643E-05
