,bagging_fraction,bagging_freq,boosting_type,feature_fraction,lambda_l1,lambda_l2,learning_rate,max_bin,metric,min_data_in_leaf,min_gain_to_split,num_boost_round,num_class,num_leaves,num_threads,objective,reduced_dimension,loss,accuracy_score_train,accuracy_score_valid,accuracy_score_test,precision_score_test,recall_score_test,f1_score_test,status
312,0.7,8.0,gbdt,0.4,1.0,350.0,0.6,255.0,multi_error,800.0,0.6400000000000001,1000.0,3.0,65.0,12.0,multiclass,0.7200000000000001,-0.5209389170445452,0.7920807729544961,0.5261254853146025,0.5209389170445452,0.5209389170445452,0.5209389170445452,0.5209389170445452,ok
313,0.4,8.0,gbdt,0.4,1.0,420.0,0.9500000000000003,255.0,multi_error,800.0,0.6200000000000001,1000.0,3.0,65.0,12.0,multiclass,0.67,-0.5013188702172431,0.5960364347671455,0.5014374203491302,0.5013188702172431,0.5013188702172431,0.5013188702172431,0.5013188702172431,ok
314,0.7,8.0,gbdt,0.4,1.0,370.0,0.6,255.0,multi_error,500.0,0.6400000000000001,1000.0,3.0,65.0,12.0,multiclass,0.7400000000000001,-0.5259476601167719,0.7938788010511549,0.5304525651284787,0.5259476601167719,0.5259476601167719,0.5259476601167719,0.5259476601167719,ok
315,0.7,8.0,gbdt,0.5,6.0,360.0,0.8000000000000002,255.0,multi_error,800.0,0.6400000000000001,1000.0,3.0,155.0,12.0,multiclass,0.68,-0.5142704721259003,0.6973088854201656,0.5132035209389171,0.5142704721259003,0.5142704721259003,0.5142704721259003,0.5142704721259003,ok
316,0.7,8.0,gbdt,0.4,16.0,390.0,0.65,255.0,multi_error,800.0,0.6400000000000001,1000.0,3.0,140.0,12.0,multiclass,0.7400000000000001,-0.5272813491005008,0.7217008160281362,0.5289706884798909,0.5272813491005008,0.5272813491005008,0.5272813491005008,0.5272813491005008,ok
317,0.5,8.0,gbdt,0.6000000000000001,1.0,420.0,0.6,255.0,multi_error,800.0,0.5800000000000001,1000.0,3.0,65.0,12.0,multiclass,0.7400000000000001,-0.5194570403959574,0.6618818043508328,0.5273406241664443,0.5194570403959574,0.5194570403959574,0.5194570403959574,0.5194570403959574,ok
318,0.7,8.0,gbdt,0.4,1.0,420.0,0.7000000000000001,255.0,multi_error,1100.0,0.6400000000000001,1000.0,3.0,65.0,12.0,multiclass,0.7000000000000001,-0.515396698378827,0.653652368062279,0.5159598115052902,0.515396698378827,0.515396698378827,0.515396698378827,0.515396698378827,ok
319,0.7,8.0,gbdt,0.4,1.0,420.0,0.6,255.0,multi_error,650.0,0.7000000000000002,1000.0,3.0,140.0,12.0,multiclass,0.6900000000000001,-0.5160190865712339,0.7759676750113612,0.5217687679677544,0.5160190865712339,0.5160190865712339,0.5160190865712339,0.5160190865712339,ok
320,0.7,8.0,gbdt,0.4,6.0,400.0,0.9000000000000002,255.0,multi_error,800.0,0.6000000000000001,1000.0,3.0,95.0,12.0,multiclass,0.7400000000000001,-0.5194866779289292,0.7530477564165893,0.5178862511484544,0.5194866779289292,0.5194866779289292,0.5194866779289292,0.5194866779289292,ok
321,0.4,8.0,gbdt,0.4,6.0,390.0,0.6,255.0,multi_error,800.0,0.6800000000000002,1000.0,3.0,155.0,12.0,multiclass,0.66,-0.5100915799768827,0.6234613028788208,0.5135591713345781,0.5100915799768827,0.5100915799768827,0.5100915799768827,0.5100915799768827,ok
322,0.7,8.0,gbdt,0.4,6.0,420.0,0.8500000000000002,255.0,multi_error,800.0,0.6200000000000001,1000.0,3.0,155.0,12.0,multiclass,0.7100000000000001,-0.5131442458729736,0.6756831518839778,0.5146853975875049,0.5131442458729736,0.5131442458729736,0.5131442458729736,0.5131442458729736,ok
323,0.7,8.0,gbdt,0.5,1.0,440.0,0.7500000000000001,255.0,multi_error,800.0,0.6400000000000001,1000.0,3.0,65.0,12.0,multiclass,0.7400000000000001,-0.5169378500933582,0.6942957064669736,0.5247325212649299,0.5169378500933582,0.5169378500933582,0.5169378500933582,0.5169378500933582,ok
324,0.7,8.0,gbdt,0.4,1.0,430.0,0.7000000000000001,255.0,multi_error,500.0,0.6600000000000001,1000.0,3.0,65.0,12.0,multiclass,0.7400000000000001,-0.5207907293796864,0.7737053209776531,0.5238137577428055,0.5207907293796864,0.5207907293796864,0.5207907293796864,0.5207907293796864,ok
325,0.5,8.0,gbdt,0.6000000000000001,1.0,420.0,0.6,255.0,multi_error,800.0,0.6400000000000001,1000.0,3.0,65.0,12.0,multiclass,0.7200000000000001,-0.5177973385495391,0.6516765130110055,0.5197830532586467,0.5177973385495391,0.5177973385495391,0.5177973385495391,0.5177973385495391,ok
326,0.7,8.0,gbdt,0.4,6.0,410.0,0.9500000000000003,255.0,multi_error,800.0,0.52,1000.0,3.0,125.0,12.0,multiclass,0.7400000000000001,-0.5138259091313239,0.6856315820671396,0.5221540558963872,0.5138259091313239,0.5138259091313239,0.5138259091313239,0.5138259091313239,ok
327,0.7,8.0,gbdt,0.4,11.0,350.0,0.8000000000000002,255.0,multi_error,1100.0,0.6400000000000001,1000.0,3.0,155.0,12.0,multiclass,0.68,-0.5143297471918438,0.6621683033332675,0.5152485107139682,0.5143297471918438,0.5143297471918438,0.5143297471918438,0.5143297471918438,ok
328,0.7,8.0,gbdt,0.4,6.0,370.0,0.6,255.0,multi_error,650.0,0.6400000000000001,1000.0,3.0,50.0,12.0,multiclass,0.7400000000000001,-0.5243472333362971,0.7637371322439785,0.5278740997599359,0.5243472333362971,0.5243472333362971,0.5243472333362971,0.5243472333362971,ok
329,0.4,8.0,gbdt,0.4,6.0,360.0,0.65,255.0,multi_error,800.0,0.7000000000000002,1000.0,3.0,155.0,12.0,multiclass,0.67,-0.5098544797131087,0.61095414040426,0.5120180196200468,0.5098544797131087,0.5098544797131087,0.5098544797131087,0.5098544797131087,ok
330,0.7,8.0,gbdt,0.4,16.0,390.0,0.6,255.0,multi_error,800.0,0.6000000000000001,1000.0,3.0,185.0,12.0,multiclass,0.7400000000000001,-0.5295930766722978,0.6884274169646915,0.5302451023976764,0.5295930766722978,0.5295930766722978,0.5295930766722978,0.5295930766722978,ok
331,0.7,8.0,gbdt,0.5,1.0,420.0,0.7000000000000001,255.0,multi_error,800.0,0.5800000000000001,1000.0,3.0,65.0,12.0,multiclass,0.7000000000000001,-0.5185679144068048,0.6631068344826223,0.5168785750274147,0.5185679144068048,0.5185679144068048,0.5185679144068048,0.5185679144068048,ok
332,0.7,8.0,gbdt,0.4,6.0,420.0,0.6,255.0,multi_error,800.0,0.6400000000000001,1000.0,3.0,170.0,12.0,multiclass,0.6900000000000001,-0.5189235648024658,0.6473493904487166,0.5209389170445452,0.5189235648024658,0.5189235648024658,0.5189235648024658,0.5189235648024658,ok
333,0.7,8.0,gbdt,0.6000000000000001,6.0,400.0,0.9000000000000002,255.0,multi_error,500.0,0.6800000000000002,1000.0,3.0,155.0,12.0,multiclass,0.7400000000000001,-0.5176787884176521,0.7747920412558534,0.5185975519397765,0.5176787884176521,0.5176787884176521,0.5176787884176521,0.5176787884176521,ok
334,0.5,8.0,gbdt,0.4,1.0,420.0,0.6,255.0,multi_error,800.0,0.6200000000000001,1000.0,3.0,95.0,12.0,multiclass,0.7400000000000001,-0.5261254853146025,0.6698543794827212,0.52811120002371,0.5261254853146025,0.5261254853146025,0.5261254853146025,0.5261254853146025,ok
